"SITECODE","loss_year","pixel_count","year","disturbed_ha"
"FR9301625",20,33,2020,2.97
"FR9301625",21,10,2021,0.9
"FR9301625",22,117.808632556349,2022,10.6027769300714
"FR9301625",23,159.432384587824,2023,14.3489146129042
"FR9301626",1,103.78827854991,2001,9.34094506949186
"FR9301626",2,24.4809186272323,2002,2.20328267645091
"FR9301626",3,7.13847583532333,2003,0.6424628251791
"FR9301626",4,35.9222830533981,2004,3.23300547480583
"FR9301626",5,16.3882505297661,2005,1.47494254767895
"FR9301626",6,155.174145878877,2006,13.9656731290989
"FR9301626",7,80.9371079355478,2007,7.2843397141993
"FR9301626",8,66.7682740688324,2008,6.00914466619492
"FR9301626",9,113.345021054149,2009,10.2010518948734
"FR9301626",10,37.8088331222534,2010,3.40279498100281
"FR9301626",11,24.5405610656599,2011,2.20865049590939
"FR9301626",12,24.961834250088,2012,2.24656508250792
"FR9301626",13,69.8073808327317,2013,6.28266427494585
"FR9301626",14,75.0378793908167,2014,6.7534091451735
"FR9301626",15,55.9460303522118,2015,5.03514273169907
"FR9301626",16,179.083616917953,2016,16.1175255226158
"FR9301626",17,143.292530899867,2017,12.8963277809881
"FR9301626",18,146.338940816466,2018,13.1705046734819
"FR9301626",19,183.427302479744,2019,16.508457223177
"FR9301626",20,163.366897935048,2020,14.7030208141543
"FR9301626",21,73.3379645347595,2021,6.60041680812836
"FR9301626",22,49.6107844784856,2022,4.4649706030637
"FR9301626",23,143.365619291551,2023,12.9029057362396
"FR9301628",1,21.7880930900574,2001,1.96092837810516
"FR9301628",2,15,2002,1.35
"FR9301628",3,9.26937699317932,2003,0.834243929386139
"FR9301628",4,137.467354873777,2004,12.37206193864
"FR9301628",5,34.0131124295294,2005,3.06118011865765
"FR9301628",6,16.5232577687129,2006,1.48709319918416
"FR9301628",7,7,2007,0.63
"FR9301628",8,3.49496501684189,2008,0.31454685151577
"FR9301628",9,9.44491358846426,2009,0.850042222961783
"FR9301628",10,22.8116433657706,2010,2.05304790291935
"FR9301628",11,3,2011,0.27
"FR9301628",12,9,2012,0.81
"FR9301628",13,1,2013,0.09
"FR9301628",14,21,2014,1.89
"FR9301628",16,6.09832769632339,2016,0.548849492669106
"FR9301628",17,11.7364583611488,2017,1.0562812525034
"FR9301628",18,10.1658546924591,2018,0.91492692232132
"FR9301628",19,2,2019,0.18
"FR9301628",20,69.1817543376237,2020,6.22635789038613
"FR9301628",21,0.843346685171127,2021,0.0759012016654015
"FR9301628",22,96.5519197322428,2022,8.68967277590185
"FR9301628",23,182.74647259037,2023,16.4471825331333
"FR9301610",4,0.00808954425156116,2004,0.000728058982640505
"FR9301610",6,5,2006,0.45
"FR9301610",8,5,2008,0.45
"FR9301610",9,3,2009,0.27
"FR9301610",10,1,2010,0.09
"FR9301610",12,1,2012,0.09
"FR9301610",14,17,2014,1.53
"FR9301610",17,39.0552016496658,2017,3.51496814846992
"FR9301610",19,67,2019,6.03
"FR9301615",2,0.326828867197037,2002,0.0294145980477333
"FR9301615",4,1,2004,0.09
"FR9301615",5,58.6370298616821,2005,5.27733268755139
"FR9301615",6,12,2006,1.08
"FR9301615",7,23,2007,2.07
"FR9301615",8,1,2008,0.09
"FR9301615",10,1.16677140817046,2010,0.105009426735342
"FR9301615",11,5,2011,0.45
"FR9301615",12,59.4770073648542,2012,5.35293066283688
"FR9301615",13,5.38632917404175,2013,0.484769625663757
"FR9301615",20,2,2020,0.18
"FR9301627",4,2,2004,0.18
"FR9301627",5,3.80844538286328,2005,0.342760084457695
"FR9301627",6,1.00569424265996,2006,0.0905124818393961
"FR9301627",10,1,2010,0.09
"FR9301627",14,4,2014,0.36
"FR9301627",18,8.10824167728424,2018,0.729741750955582
"FR9301627",22,8,2022,0.72
"FR9301627",23,46.9976920485497,2023,4.22979228436947
"FR9302002",1,3,2001,0.27
"FR9302002",4,2,2004,0.18
"FR9302002",6,1,2006,0.09
"FR9302002",7,3,2007,0.27
"FR9302002",9,0.619846820831299,2009,0.0557862138748169
"FR9302002",10,44.8290356281213,2010,4.03461320653092
"FR9302002",11,7,2011,0.63
"FR9302002",12,9,2012,0.81
"FR9302002",13,2,2013,0.18
"FR9302002",15,4,2015,0.36
"FR9302002",16,5,2016,0.45
"FR9302002",17,7,2017,0.63
"FR9302002",18,67.7147089056671,2018,6.09432380151004
"FR9302002",19,22,2019,1.98
"FR9302002",21,44,2021,3.96
"FR9312001",1,15,2001,1.35
"FR9312001",2,4,2002,0.36
"FR9312001",3,1,2003,0.09
"FR9312001",4,10,2004,0.9
"FR9312001",5,11,2005,0.99
"FR9312001",6,6,2006,0.54
"FR9312001",7,16.5556290224195,2007,1.49000661201775
"FR9312001",8,27,2008,2.43
"FR9312001",9,26,2009,2.34
"FR9312001",10,8,2010,0.72
"FR9312001",11,4,2011,0.36
"FR9312001",12,4,2012,0.36
"FR9312001",13,6,2013,0.54
"FR9312001",16,22,2016,1.98
"FR9312001",17,5,2017,0.45
"FR9312001",18,2,2018,0.18
"FR9312001",19,38,2019,3.42
"FR9312001",20,44,2020,3.96
"FR9312001",21,79,2021,7.11
"FR9312001",22,20,2022,1.8
"FR9312001",23,15,2023,1.35
"FR9312002",1,5,2001,0.45
"FR9312002",2,7,2002,0.63
"FR9312002",3,4,2003,0.36
"FR9312002",4,3.16654452681541,2004,0.284989007413387
"FR9312002",5,16.0732720345259,2005,1.44659448310733
"FR9312002",6,17,2006,1.53
"FR9312002",7,38,2007,3.42
"FR9312002",8,54,2008,4.86
"FR9312002",9,7,2009,0.63
"FR9312002",10,7.80837778953719,2010,0.702754001058347
"FR9312002",11,24,2011,2.16
"FR9312002",12,13,2012,1.17
"FR9312002",13,2,2013,0.18
"FR9312002",14,10.7504289746284,2014,0.96753860771656
"FR9312002",15,30.6814568266273,2015,2.76133111439645
"FR9312002",16,20,2016,1.8
"FR9312002",17,9,2017,0.81
"FR9312002",18,86.3016133531928,2018,7.76714520178735
"FR9312002",19,55.5706077371724,2019,5.00135469634552
"FR9312002",20,17,2020,1.53
"FR9312002",21,11.0594988018274,2021,0.995354892164469
"FR9312002",22,53,2022,4.77
"FR9312002",23,6,2023,0.54
"FR9312003",1,56.257111556828,2001,5.06314004011452
"FR9312003",2,47.5225081518292,2002,4.27702573366463
"FR9312003",3,15.0007438627654,2003,1.35006694764888
"FR9312003",4,125.21744405455,2004,11.2695699649095
"FR9312003",5,32.5549690574408,2005,2.92994721516967
"FR9312003",6,26.1657078845892,2006,2.35491370961303
"FR9312003",7,28.9862925484776,2007,2.60876632936299
"FR9312003",8,238.738277735079,2008,21.4864449961572
"FR9312003",9,99.2123114401475,2009,8.92910802961327
"FR9312003",10,77.8995179054909,2010,7.01095661149418
"FR9312003",11,46.9700490236282,2011,4.22730441212654
"FR9312003",12,68.6506833583117,2012,6.17856150224805
"FR9312003",13,82.8830895961,2013,7.459478063649
"FR9312003",14,48.0607266686857,2014,4.32546540018171
"FR9312003",15,20.2022483348846,2015,1.81820235013962
"FR9312003",16,46.6079925843515,2016,4.19471933259163
"FR9312003",17,27.2865860380698,2017,2.45579274342628
"FR9312003",18,38.3411499594222,2018,3.450703496348
"FR9312003",19,29.0839556306601,2019,2.61755600675941
"FR9312003",20,110.134152293205,2020,9.91207370638847
"FR9312003",21,2.00959484558553,2021,0.180863536102697
"FR9312003",22,24.4632922336459,2022,2.20169630102813
"FR9312003",23,200.098383978941,2023,18.0088545581046
"FR9312009",1,18.6759317517281,2001,1.68083385765553
"FR9312009",2,7,2002,0.63
"FR9312009",3,18,2003,1.62
"FR9312009",4,40.0837400807068,2004,3.60753660726361
"FR9312009",5,223.924975037575,2005,20.1532477533817
"FR9312009",6,13.2667353563011,2006,1.1940061820671
"FR9312009",7,24.0282944738865,2007,2.16254650264978
"FR9312009",8,20,2008,1.8
"FR9312009",9,6,2009,0.54
"FR9312009",10,24.1710757911205,2010,2.17539682120085
"FR9312009",11,20.6349131872412,2011,1.85714218685171
"FR9312009",12,20,2012,1.8
"FR9312009",13,55.3683888912201,2013,4.98315500020981
"FR9312009",14,10,2014,0.9
"FR9312009",15,120.187044903636,2015,10.8168340413272
"FR9312009",16,140.526043835096,2016,12.6473439451586
"FR9312009",17,139.37248595804,2017,12.5435237362236
"FR9312009",18,32,2018,2.88
"FR9312009",19,65,2019,5.85
"FR9312009",20,16,2020,1.44
"FR9312009",21,40.1100485101342,2021,3.60990436591208
"FR9312009",22,12,2022,1.08
"FR9312009",23,35,2023,3.15
"FR9312012",1,172.851959771942,2001,15.5566763794748
"FR9312012",2,223.558485269547,2002,20.1202636742592
"FR9312012",3,1141.3439511098,2003,102.720955599882
"FR9312012",4,364,2004,32.76
"FR9312012",5,699.728754296899,2005,62.9755878867209
"FR9312012",6,359,2006,32.31
"FR9312012",7,379.156439927407,2007,34.1240795934666
"FR9312012",8,338,2008,30.42
"FR9312012",9,347,2009,31.23
"FR9312012",10,378,2010,34.02
"FR9312012",11,398.449511408806,2011,35.8604560267925
"FR9312012",12,263.713277086616,2012,23.7341949377954
"FR9312012",13,436.604530870914,2013,39.2944077783823
"FR9312012",14,973,2014,87.57
"FR9312012",15,300.043394739158,2015,27.0039055265242
"FR9312012",16,754.484079152346,2016,67.9035671237111
"FR9312012",17,868.771531224251,2017,78.1894378101826
"FR9312012",18,1275.16029930115,2018,114.764426937103
"FR9312012",19,445,2019,40.05
"FR9312012",20,490,2020,44.1
"FR9312012",21,306.934677697718,2021,27.6241209927946
"FR9312012",22,381.90833881966,2022,34.3717504937694
"FR9312012",23,495.376520588994,2023,44.5838868530095
"FR9312013",1,69.6854101484641,2001,6.27168691336177
"FR9312013",2,111.060743629932,2002,9.99546692669392
"FR9312013",3,35,2003,3.15
"FR9312013",4,355.849422384053,2004,32.0264480145648
"FR9312013",5,275.485128819942,2005,24.7936615937948
"FR9312013",6,265.040628403425,2006,23.8536565563083
"FR9312013",7,84.3926637917757,2007,7.59533974125981
"FR9312013",8,332.139155249111,2008,29.89252397242
"FR9312013",9,190.649752391502,2009,17.1584777152352
"FR9312013",10,208.834670126438,2010,18.7951203113794
"FR9312013",11,202.788036942482,2011,18.2509233248234
"FR9312013",12,316,2012,28.44
"FR9312013",13,153,2013,13.77
"FR9312013",14,125,2014,11.25
"FR9312013",15,189.858625113964,2015,17.0872762602568
"FR9312013",16,541.468749528751,2016,48.7321874575876
"FR9312013",17,221.80370247364,2017,19.9623332226276
"FR9312013",18,377.802527546184,2018,34.0022274791566
"FR9312013",19,169,2019,15.21
"FR9312013",20,137,2020,12.33
"FR9312013",21,72,2021,6.48
"FR9312013",22,225.970005333424,2022,20.3373004800081
"FR9312013",23,364,2023,32.76
"FR9312014",1,60.2350326180458,2001,5.42115293562412
"FR9312014",2,38.9646886736155,2002,3.50682198062539
"FR9312014",3,31,2003,2.79
"FR9312014",4,767.587557373568,2004,69.0828801636212
"FR9312014",5,247.147186845541,2005,22.2432468160987
"FR9312014",6,53.0446566557512,2006,4.7740190990176
"FR9312014",7,343.853712531156,2007,30.946834127804
"FR9312014",8,105.422415378969,2008,9.48801738410723
"FR9312014",9,137.379319772124,2009,12.3641387794912
"FR9312014",10,407.034024886787,2010,36.6330622398108
"FR9312014",11,20.6541615474853,2011,1.85887453927367
"FR9312014",12,116.169460788369,2012,10.4552514709532
"FR9312014",13,9.27722910046577,2013,0.83495061904192
"FR9312014",14,189.292275337502,2014,17.0363047803752
"FR9312014",15,209.215455248952,2015,18.8293909724057
"FR9312014",16,209.324253566563,2016,18.8391828209907
"FR9312014",17,66,2017,5.94
"FR9312014",18,198.40466884803,2018,17.8564201963227
"FR9312014",19,70.270916312933,2019,6.32438246816397
"FR9312014",20,69.8385252729058,2020,6.28546727456152
"FR9312014",21,39.4765977337956,2021,3.55289379604161
"FR9312014",22,357.173075730898,2022,32.1455768157808
"FR9312014",23,281.107909973711,2023,25.299711897634
"FR9312017",6,1,2006,0.09
"FR9312017",11,1,2011,0.09
"FR9312017",16,2,2016,0.18
"FR9312006",2,3,2002,0.27
"FR9312006",4,1.90569704771042,2004,0.171512734293938
"FR9312006",5,3,2005,0.27
"FR9312006",6,3.92888557910919,2006,0.353599702119827
"FR9312006",8,4.24485898017883,2008,0.382037308216095
"FR9312006",10,18,2010,1.62
"FR9312006",11,1,2011,0.09
"FR9312006",15,0.609801769256592,2015,0.0548821592330933
"FR9312006",18,4.05030810832977,2018,0.36452772974968
"FR9312006",20,0.0289197824895382,2020,0.00260278042405844
"FR9312008",4,4,2004,0.36
"FR9312008",6,2.16254773736,2006,0.1946292963624
"FR9312008",10,1,2010,0.09
"FR9312008",13,0.089305505156517,2013,0.00803749546408653
"FR9312008",17,1,2017,0.09
"FR9312018",9,60.8011387586594,2009,5.47210248827934
"FR9312015",1,6.93946826457977,2001,0.62455214381218
"FR9312015",2,0.046113770455122,2002,0.00415023934096098
"FR9312015",3,1,2003,0.09
"FR9312015",6,2,2006,0.18
"FR9312015",8,5,2008,0.45
"FR9312015",9,2,2009,0.18
"FR9312015",11,2.98299652338028,2011,0.268469687104225
"FR9312015",12,6,2012,0.54
"FR9312015",14,1,2014,0.09
"FR9312015",15,2,2015,0.18
"FR9312015",16,23,2016,2.07
"FR9312015",17,20.2701970785856,2017,1.82431773707271
"FR9312015",21,6,2021,0.54
"FR9312015",23,1.53438597917557,2023,0.138094738125801
"IT3120056",17,3.07359945774078,2017,0.276623951196671
"FR9312019",1,4,2001,0.36
"FR9312019",2,4,2002,0.36
"FR9312019",4,25.7255352437496,2004,2.31529817193747
"FR9312019",5,1,2005,0.09
"FR9312019",9,12.5886867046356,2009,1.13298180341721
"FR9312019",10,0.937027752399445,2010,0.08433249771595
"FR9312019",11,1,2011,0.09
"FR9312019",21,4,2021,0.36
"LTKED0005",7,1.18518343567848,2007,0.106666509211063
"LTKED0005",11,2.81309529393911,2011,0.25317857645452
"FR9312023",1,3,2001,0.27
"FR9312023",8,2,2008,0.18
"FR9312023",13,17,2013,1.53
"FR9312023",14,1,2014,0.09
"FR9312023",17,78.2165574282408,2017,7.03949016854167
"FR9312023",18,26,2018,2.34
"FR9312023",20,3,2020,0.27
"FR9312023",21,4,2021,0.36
"LV0500700",1,0.964723706245422,2001,0.086825133562088
"LV0500700",5,1.37147131189704,2005,0.123432418070734
"LV0500700",6,0.269507795572281,2006,0.0242557016015053
"LV0500700",8,2.42034734971821,2008,0.217831261474639
"LV0500700",9,1.65615089260973,2009,0.149053580334876
"LV0500700",10,3.93027224623074,2010,0.353724502160767
"LV0500700",11,0.49614642560482,2011,0.0446531783044338
"LV0500700",17,7.14260288211517,2017,0.642834259390365
"LV0500700",21,0.187746616196819,2021,0.0168971954577137
"LV0500700",22,8.58319585025311,2022,0.772487626522779
"LV0500700",23,3.22030838252977,2023,0.289827754427679
"FR9312025",2,15.8158735334873,2002,1.42342861801386
"FR9312025",4,9.58309686649591,2004,0.862478717984632
"FR9312025",5,48.903300169055,2005,4.40129701521495
"FR9312025",6,2.9744159579277,2006,0.267697436213493
"FR9312025",7,6.02706514857709,2007,0.542435863371938
"FR9312025",8,3.16059830784798,2008,0.284453847706318
"FR9312025",10,2.01540698111057,2010,0.181386628299952
"FR9312025",11,5,2011,0.45
"FR9312025",17,1.27806623496303,2017,0.115025961146673
"FR9312025",19,8,2019,0.72
"FR9312026",1,28,2001,2.52
"FR9312026",2,2,2002,0.18
"FR9312026",3,18,2003,1.62
"FR9312026",4,13.0043614655733,2004,1.1703925319016
"FR9312026",6,1.64979209145531,2006,0.148481288230978
"FR9312026",7,1,2007,0.09
"FR9312026",8,2,2008,0.18
"FR9312026",9,20,2009,1.8
"FR9312026",10,0.644363641738892,2010,0.0579927277565002
"FR9312026",12,90.9902231693268,2012,8.18912008523941
"FR9312026",13,7.76486504077911,2013,0.69883785367012
"FR9312026",14,79.1110659241676,2014,7.11999593317509
"FR9312026",15,151.107504437852,2015,13.5996753994067
"FR9312026",16,29.9375229291618,2016,2.69437706362456
"FR9312026",17,15.0737596489489,2017,1.3566383684054
"FR9312026",19,34,2019,3.06
"FR9312026",20,4.60423441231251,2020,0.414381097108126
"FR9312026",21,26.9006700515747,2021,2.42106030464172
"FR9312026",22,46.1367181390524,2022,4.15230463251472
"FR9312026",23,25,2023,2.25
"FR9400568",1,3,2001,0.27
"FR9400568",2,2,2002,0.18
"FR9400568",4,1,2004,0.09
"FR9400568",5,8.99905359745026,2005,0.809914823770523
"FR9400568",6,19,2006,1.71
"FR9400568",10,25,2010,2.25
"FR9400568",11,8,2011,0.72
"FR9400568",12,13,2012,1.17
"FR9400568",14,27,2014,2.43
"FR9400568",15,5.12260565161705,2015,0.461034508645535
"FR9400568",16,355.968738853931,2016,32.0371864968538
"FR9400568",19,4,2019,0.36
"FR9400568",21,33,2021,2.97
"FR9400568",22,11,2022,0.99
"FR9400568",23,29,2023,2.61
"FR9400570",1,6,2001,0.54
"FR9400570",2,14.3742322921753,2002,1.29368090629578
"FR9400570",3,7,2003,0.63
"FR9400570",4,17,2004,1.53
"FR9400570",5,11,2005,0.99
"FR9400570",6,7,2006,0.63
"FR9400570",7,165.998304784298,2007,14.9398474305868
"FR9400570",8,16,2008,1.44
"FR9400570",9,8,2009,0.72
"FR9400570",10,13,2010,1.17
"FR9400570",11,22.9993921518326,2011,2.06994529366493
"FR9400570",12,12,2012,1.08
"FR9400570",13,7,2013,0.63
"FR9400570",14,5,2014,0.45
"FR9400570",16,26.3137692697346,2016,2.36823923427612
"FR9400570",17,3.38316507637501,2017,0.304484856873751
"FR9400570",18,4,2018,0.36
"FR9400570",23,4,2023,0.36
"FR9400574",1,26.9999991059303,2001,2.42999991953373
"FR9400574",2,9,2002,0.81
"FR9400574",4,110.176777905785,2004,9.91591001152061
"FR9400574",5,161.915828146972,2005,14.5724245332275
"FR9400574",6,171.173395615071,2006,15.4056056053564
"FR9400574",7,2,2007,0.18
"FR9400574",8,7,2008,0.63
"FR9400574",9,16.1631375253201,2009,1.4546823772788
"FR9400574",10,2,2010,0.18
"FR9400574",12,24.294579140842,2012,2.18651212267578
"FR9400574",13,44.5790368318558,2013,4.01211331486702
"FR9400574",14,2,2014,0.18
"FR9400574",15,2,2015,0.18
"FR9400574",16,46.7935890794615,2016,4.21142301715154
"FR9400574",17,200,2017,18
"FR9400574",19,46.324331832875,2019,4.16918986495875
"FR9400574",20,76.7191312909126,2020,6.90472181618214
"FR9400574",21,152.392127349973,2021,13.7152914614975
"FR9400574",22,26,2022,2.34
"FR9400574",23,28.1537151210941,2023,2.53383436089847
"FR9400576",1,98.3301351964474,2001,8.84971216768026
"FR9400576",2,66,2002,5.94
"FR9400576",3,1,2003,0.09
"FR9400576",4,35.8005859553814,2004,3.22205273598433
"FR9400576",5,220.143602151424,2005,19.8129241936281
"FR9400576",6,20,2006,1.8
"FR9400576",7,57.8655503429472,2007,5.20789953086525
"FR9400576",8,11,2008,0.99
"FR9400576",9,101.622732199728,2009,9.14604589797556
"FR9400576",10,26.8021528720856,2010,2.4121937584877
"FR9400576",11,21,2011,1.89
"FR9400576",12,109.296263036333,2012,9.83666367326994
"FR9400576",13,9.85269218683243,2013,0.886742296814919
"FR9400576",14,14.4720224887133,2014,1.30248202398419
"FR9400576",15,7,2015,0.63
"FR9400576",16,3,2016,0.27
"FR9400576",18,17,2018,1.53
"FR9400576",19,4.00181975890882,2019,0.360163778301794
"FR9400576",20,3,2020,0.27
"FR9400576",21,2,2021,0.18
"FR9400576",22,10,2022,0.9
"FR9400577",1,49.7149578531389,2001,4.4743462067825
"FR9400577",2,106,2002,9.54
"FR9400577",3,51,2003,4.59
"FR9400577",4,313.043278805912,2004,28.173895092532
"FR9400577",5,225.802738279104,2005,20.3222464451194
"FR9400577",6,211.771335601807,2006,19.0594202041626
"FR9400577",7,66.8645573854446,2007,6.01781016469002
"FR9400577",8,41.7271111235023,2008,3.7554400011152
"FR9400577",9,13,2009,1.17
"FR9400577",10,72.3637496158481,2010,6.51273746542633
"FR9400577",11,148.276758372784,2011,13.3449082535505
"FR9400577",12,37.9425932765007,2012,3.41483339488506
"FR9400577",13,117,2013,10.53
"FR9400577",14,85,2014,7.65
"FR9400577",15,25.0951438094489,2015,2.2585629428504
"FR9400577",16,224,2016,20.16
"FR9400577",17,211.74410709925,2017,19.0569696389325
"FR9400577",19,108,2019,9.72
"FR9400577",20,179.58998707484,2020,16.1630988367356
"FR9400577",21,46.5773805081844,2021,4.1919642457366
"FR9400577",22,13,2022,1.17
"FR9400577",23,41,2023,3.69
"FR9400578",1,160.8522804901,2001,14.476705244109
"FR9400578",2,71,2002,6.39
"FR9400578",4,9,2004,0.81
"FR9400578",5,58,2005,5.22
"FR9400578",8,13,2008,1.17
"FR9400578",9,64.6565284505486,2009,5.81908756054938
"FR9400578",10,4,2010,0.36
"FR9400578",12,22,2012,1.98
"FR9400578",13,10.934401512146,2013,0.98409613609314
"FR9400578",15,20.4760642051697,2015,1.84284577846527
"FR9400578",16,30,2016,2.7
"FR9400578",17,15,2017,1.35
"FR9400578",18,22,2018,1.98
"FR9400578",19,85,2019,7.65
"FR9400578",20,13,2020,1.17
"FR9400578",21,13,2021,1.17
"FR9400578",22,4,2022,0.36
"FR9400579",1,22.9450225830078,2001,2.0650520324707
"FR9400579",2,5,2002,0.45
"FR9400579",5,41.830629825592,2005,3.76475668430328
"FR9400579",7,98.7954134903848,2007,8.89158721413463
"FR9400579",8,2.43824106454849,2008,0.219441695809364
"FR9400579",9,34.8108238087734,2009,3.13297414278961
"FR9400579",12,12,2012,1.08
"FR9400579",13,8.17678016424179,2013,0.735910214781761
"FR9400579",15,5,2015,0.45
"FR9400579",16,57,2016,5.13
"FR9400579",20,14,2020,1.26
"FR9400571",1,34,2001,3.06
"FR9400571",3,16,2003,1.44
"FR9400571",4,7,2004,0.63
"FR9400571",6,32.1884555965662,2006,2.89696100369096
"FR9400571",7,2,2007,0.18
"FR9400571",9,2,2009,0.18
"FR9400571",11,2,2011,0.18
"FR9400571",12,5.46669168956578,2012,0.49200225206092
"FR9400571",13,2.00621979869902,2013,0.180559781882912
"FR9400571",15,0.2457614839077,2015,0.022118533551693
"FR9400571",16,18.0881510972977,2016,1.62793359875679
"FR9400571",17,18.7722766399384,2017,1.68950489759445
"FR9400571",20,27.3464549565688,2020,2.46118094609119
"FR9400572",1,1,2001,0.09
"FR9400572",12,2,2012,0.18
"FR9400572",14,10,2014,0.9
"FR9400572",16,0.558226943016052,2016,0.0502404248714447
"FR9400572",17,1.61738759279251,2017,0.145564883351326
"FR9400572",18,9,2018,0.81
"FR9400572",20,15,2020,1.35
"FR9400572",21,15,2021,1.35
"FR9400572",22,3.09396296739578,2022,0.27845666706562
"LV0536700",4,6.50597341358662,2004,0.585537607222795
"LV0536700",6,11.4092950224876,2006,1.02683655202389
"LV0536700",7,2.8808501791209,2007,0.259276516120881
"LV0536700",8,11.8892861045897,2008,1.07003574941307
"LV0536700",9,1.99270797148347,2009,0.179343717433512
"LV0536700",11,15.8119364585727,2011,1.42307428127155
"LV0536700",13,6.16853411123157,2013,0.555168070010841
"LV0536700",14,1.56341840326786,2014,0.140707656294107
"LV0536700",16,0.0385635644197464,2016,0.00347072079777718
"LV0536700",19,5.321642620489,2019,0.47894783584401
"LV0536700",21,1,2021,0.09
"LV0536700",23,8,2023,0.72
"FR9400573",2,2,2002,0.18
"FR9400573",4,3.51721328496933,2004,0.31654919564724
"FR9400573",5,2,2005,0.18
"FR9400573",6,2,2006,0.18
"FR9400573",7,2,2007,0.18
"FR9400573",12,0.411383181810379,2012,0.0370244863629341
"FR9400573",14,4,2014,0.36
"FR9400573",16,32.1973466128111,2016,2.897761195153
"FR9400573",17,17.1799646944273,2017,1.54619682249846
"FR9400573",18,45,2018,4.05
"FR9400573",21,2,2021,0.18
"FR9400575",1,4.17981454730034,2001,0.37618330925703
"FR9400575",2,2,2002,0.18
"FR9400575",4,5,2004,0.45
"FR9400575",5,3,2005,0.27
"FR9400575",6,5,2006,0.45
"FR9400575",7,24.6424233019352,2007,2.21781809717417
"FR9400575",10,14,2010,1.26
"FR9400575",12,3,2012,0.27
"FR9400575",16,1,2016,0.09
"FR9400575",20,3.7071241736412,2020,0.333641175627708
"FR9400575",21,5,2021,0.45
"FR9400575",22,12.9996557831764,2022,1.16996902048588
"PLH060020",2,1,2002,0.09
"FR9400580",1,17,2001,1.53
"FR9400580",2,4,2002,0.36
"FR9400580",5,1,2005,0.09
"FR9400580",6,21,2006,1.89
"FR9400580",7,3,2007,0.27
"FR9400580",10,3,2010,0.27
"FR9400580",11,12,2011,1.08
"FR9400580",14,72.555860100314,2014,6.53002740902826
"FR9400580",19,1.38057833909988,2019,0.12425205051899
"FR9400580",20,1,2020,0.09
"FR9400580",23,24,2023,2.16
"FR9400582",1,32,2001,2.88
"FR9400582",2,285.573448717594,2002,25.7016103845835
"FR9400582",4,3.47766475751996,2004,0.312989828176796
"FR9400582",5,20.9611123204231,2005,1.88650010883808
"FR9400582",6,25,2006,2.25
"FR9400582",7,12,2007,1.08
"FR9400582",8,184.984421946108,2008,16.6485979751498
"FR9400582",9,179.555858969688,2009,16.160027307272
"FR9400582",10,12.7132825255394,2010,1.14419542729855
"FR9400582",11,20,2011,1.8
"FR9400582",12,44.2464554309845,2012,3.9821809887886
"FR9400582",13,2,2013,0.18
"FR9400582",14,2,2014,0.18
"FR9400582",16,47,2016,4.23
"FR9400582",17,42.7627970576286,2017,3.84865173518658
"FR9400582",18,2,2018,0.18
"FR9400582",19,28,2019,2.52
"FR9400582",20,18,2020,1.62
"FR9400582",21,8,2021,0.72
"FR9400582",22,17.1922114491463,2022,1.54729903042316
"FR9400582",23,25.9242638349533,2023,2.3331837451458
"FR9400583",1,7,2001,0.63
"FR9400583",2,9.70079106092453,2002,0.873071195483208
"FR9400583",4,3,2004,0.27
"FR9400583",6,13.4395399391651,2006,1.20955859452486
"FR9400583",7,13.6760949522723,2007,1.2308485457045
"FR9400583",8,4,2008,0.36
"FR9400583",9,14.8244653427973,2009,1.33420188085176
"FR9400583",10,14.0022197018843,2010,1.26019977316959
"FR9400583",11,1,2011,0.09
"FR9400583",12,15.7848502397537,2012,1.42063652157784
"FR9400583",15,0.88454270362854,2015,0.0796088433265686
"FR9400583",18,7,2018,0.63
"FR9400583",19,2,2019,0.18
"FR9400583",20,1,2020,0.09
"FR9400584",3,2,2003,0.18
"FR9400584",5,2,2005,0.18
"FR9400584",12,0.972441762685776,2012,0.0875197586417198
"FR9400584",15,11,2015,0.99
"FR9400584",18,0.674805343151093,2018,0.0607324808835983
"FR9400584",19,2.83115677535534,2019,0.254804109781981
"FR9400584",20,1,2020,0.09
"FR9400584",21,27.4112080871128,2021,2.46700872784015
"FR9400588",1,3.43886820878834,2001,0.30949813879095
"FR9400588",2,3.6042225882411,2002,0.324380032941699
"FR9400588",6,0.83156830072403,2006,0.0748411470651627
"FR9400588",10,1.3562245965004,2010,0.122060213685036
"FR9400588",11,5.3192255795002,2011,0.478730302155018
"FR9400588",13,2,2013,0.18
"FR9400588",14,7,2014,0.63
"FR9400588",15,11,2015,0.99
"FR9400588",16,13.5631746649742,2016,1.22068571984768
"FR9400588",17,6.63867856324941,2017,0.597481070692447
"FR9400588",18,6,2018,0.54
"FR9400588",19,38,2019,3.42
"FR9400588",20,10,2020,0.9
"FR9400588",22,3,2022,0.27
"FR9400588",23,5,2023,0.45
"FR9400590",1,1,2001,0.09
"FR9400590",13,1,2013,0.09
"FR9400591",1,5.00343864411116,2001,0.450309477970004
"FR9400591",6,1,2006,0.09
"FR9400591",8,5.56052702665329,2008,0.500447432398796
"FR9400591",9,5.55122644267976,2009,0.499610379841179
"FR9400591",10,0.160304099321365,2010,0.0144273689389229
"FR9400591",11,2.96665424108505,2011,0.266998881697655
"FR9400591",12,2.05262500047684,2012,0.184736250042915
