COUNTRY,NAME_1,SITECODE,disturbed_ha_inside,percent_disturbed_site
Bulgaria,Razgrad,BG0000608,307.277808939762,1.6420717429516536
Bulgaria,Ruse,BG0002024,213.923510848582,14.147533297783161
Bulgaria,Ruse,BG0000232,210.78943337135,13.841993758433189
Bulgaria,Ruse,BG0000529,208.460829709988,29.516425423169167
Bulgaria,Shumen,BG0000393,329.984684042064,2.055990928793504
Bulgaria,Shumen,BG0000178,7.39246586948634,0.5101653196853623
Bulgaria,Shumen,BG0000382,4.01666711568832,0.13072650210769254
Bulgaria,Silistra,BG0000106,761.231572101075,2.685390321256788
Bulgaria,Silistra,BG0002039,532.629691351326,2.1748428788421874
Bulgaria,Silistra,BG0000377,265.537858921336,6.960524630021118
Bulgaria,Sliven,BG0002029,490.448154866221,0.8405223886713384
Bulgaria,Sliven,BG0000117,303.450397856461,0.7490430191453391
Bulgaria,Sliven,BG0000192,103.988658302349,2.595581827514384
Bulgaria,Smolyan,BG0002073,729.086280587561,1.4843484335062764
Bulgaria,Smolyan,BG0002113,567.14557446403,1.674208716498229
Bulgaria,Smolyan,BG0002105,154.80600662453,1.2806536591844195
Bulgaria,Sofia,BG0002054,897.053407897724,1.7579610490482698
Bulgaria,Sofia,BG0000636,537.203377687364,2.5405563614076905
Bulgaria,Sofia,BG0000495,208.98110972053,0.48534345893230985
Bulgaria,Stara Zagora,BG0000628,152.077935695657,1.9792501775383413
Bulgaria,Stara Zagora,BG0000261,11.3778664922901,2.027214816366579
Bulgaria,Stara Zagora,BG0000443,5.89269249567878,0.8713610259424335
Bulgaria,Targovishte,BG0000432,119.806914737415,3.116957322135081
Bulgaria,Targovishte,BG0000421,17.5922013442202,0.2592404560012991
Bulgaria,Targovishte,BG0002093,0,0
Bulgaria,Targovishte,BG0000589,0,0
Bulgaria,Varna,BG0002044,898.268157710088,2.054399860832147
Bulgaria,Varna,BG0002038,718.828868096863,1.4056123916179168
Bulgaria,Varna,BG0000133,708.259312628237,2.1993536702462837
Bulgaria,Veliko Tarnovo,BG0000211,509.736940354769,1.8804218961594794
Bulgaria,Veliko Tarnovo,BG0000610,294.223948010013,2.6367242958776433
Bulgaria,Veliko Tarnovo,BG0002018,81.5373266422749,11.286367061783684
Bulgaria,Vidin,BG0000340,60.8090987950656,5.4101608338406635
Bulgaria,Vidin,BG0000521,32.5760105611824,2.3265219504437114
Bulgaria,Vidin,BG0000500,23.1818834448187,1.3608505840173373
Bulgaria,Vratsa,BG0001014,427.468602629181,2.464778229323682
Bulgaria,Vratsa,BG0000334,138.284191780115,6.344154473597265
Bulgaria,Vratsa,BG0000166,135.808799125581,0.6339465163607356
Bulgaria,Yambol,BG0002026,585.701183925956,2.8160346401175573
Bulgaria,Yambol,BG0000218,576.954001547516,2.6946363215276636
Bulgaria,Yambol,BG0000195,276.321891730651,5.5010234500875805
Croatia,Bjelovarska-Bilogorska,HR1000008,3021.89366707967,5.622092189704605
Croatia,Bjelovarska-Bilogorska,HR1000009,412.735327484608,3.307639483707269
Croatia,Bjelovarska-Bilogorska,HR1000010,201.972286807879,2.2881293826715656
Croatia,Brodsko-Posavska,HR2000623,450.196442720774,6.127173960336191
Croatia,Brodsko-Posavska,HR1000005,240.16205992729,1.485393454666899
Croatia,Brodsko-Posavska,HR2001379,126.82173993364,8.153900239766282
Croatia,Dubrovacko-Neretvanska,HR1000036,580.179880470207,1.7196625511159986
Croatia,Dubrovacko-Neretvanska,HR1000031,201.744823823094,1.489519856630268
Croatia,Dubrovacko-Neretvanska,HR5000031,201.744823823094,1.489519856630268
Croatia,Grad Zagreb,HR2000583,92.9731148739351,0.8098960888036518
Croatia,Grad Zagreb,HR2000589,27.9599039679766,6.094026774844324
Croatia,Grad Zagreb,HR1000002,6.47738755524158,1.1884889361764424
Croatia,Istarska,HR1000018,288.214961999792,1.2106147360059072
Croatia,Istarska,HR2001360,241.30047255367,3.26700868169489
Croatia,Istarska,HR2000601,155.610193827152,1.1647171008314492
Croatia,Karlovacka,HR1000001,498.026626639813,2.523324969562162
Croatia,Karlovacka,HR2000592,423.601198520808,1.8247509760382783
Croatia,Karlovacka,HR2001335,219.216515814484,9.014590710080125
Croatia,Koprivničko-Križevačka,HR1000014,212.866088966631,1.7071261722262407
Croatia,Koprivničko-Križevačka,HR5000014,212.866088966631,1.7071261722262407
Croatia,Koprivničko-Križevačka,HR2000570,69.7583558587543,24.025561973448657
Croatia,Krapinsko-Zagorska,HR2001115,5.982131057558,0.9311913224041328
Croatia,Krapinsko-Zagorska,HR2001348,0.18,0.25766459379610857
Croatia,Krapinsko-Zagorska,HR2001070,0.0685874855518341,0.050747136913970946
Croatia,Licko-Senjska,HR1000021,732.795883447481,1.2827915918866668
Croatia,Licko-Senjska,HR1000022,709.135693147592,0.5611725923819031
Croatia,Licko-Senjska,HR5000022,625.3964948247,0.5508338243763433
Croatia,Medimurska,HR1000013,46.3410738215129,1.228330454169969
Croatia,Medimurska,HR2001307,46.3410738215129,1.228330454169969
Croatia,Medimurska,HR2000364,19.4822846301645,0.6393088572417702
Croatia,Osjecko-Baranjska,HR1000016,3714.70466247894,10.51148015983655
Croatia,Osjecko-Baranjska,HR2001308,1478.22079310325,15.357745315882058
Croatia,Osjecko-Baranjska,HR2001309,1076.67401661743,11.26519070736591
Croatia,Požeško-Slavonska,HR1000040,628.210386876045,3.317371417395129
Croatia,Požeško-Slavonska,HR2000580,628.210386876045,3.317371417395129
Croatia,Požeško-Slavonska,HR2001355,412.706934770189,7.91105461295867
Croatia,Primorsko-Goranska,HR1000019,2553.27216935696,1.985575429592825
Croatia,Primorsko-Goranska,HR5000019,2492.79695721402,1.99510180397066
Croatia,Primorsko-Goranska,HR2001358,728.348835945403,2.12102324230587
Croatia,Sisacko-Moslavacka,HR1000004,2307.58164171551,3.7607615924122983
Croatia,Sisacko-Moslavacka,HR2000416,1425.21736076644,5.071491119202473
Croatia,Sisacko-Moslavacka,HR2001356,974.746501744424,5.797596710930389
Croatia,Splitsko-Dalmatinska,HR1000039,150.93,1.878043861794184
Croatia,Splitsko-Dalmatinska,HR1000030,110.987988412615,0.5448029134285474
Croatia,Splitsko-Dalmatinska,HR1000028,106.83,0.37672841168369847
Croatia,Splitsko-Dalmatinska,HR5000028,106.83,0.37758055794127937
Croatia,Varaždinska,HR2000371,40.5528494027909,1.5310699426226797
Croatia,Varaždinska,HR2000369,2.68948052190012,0.696703821150241
Croatia,Varaždinska,HR2001412,0.991784879928455,1.2206000620138522
Croatia,Viroviticko-Podravska,HR2001281,363.848455117242,8.072805295111971
Croatia,Viroviticko-Podravska,HR2001329,6.05781012258805,1.730844823139489
Croatia,Viroviticko-Podravska,HR1000012,0,0
Croatia,Viroviticko-Podravska,HR2001004,0,0
Croatia,Viroviticko-Podravska,HR2001006,0,0
Croatia,Viroviticko-Podravska,HR2001005,0,0
Croatia,Vukovarsko-Srijemska,HR1000006,2938.81543975667,9.888243577830636
Croatia,Vukovarsko-Srijemska,HR2001414,2408.84418327897,9.81319651524038
Croatia,Vukovarsko-Srijemska,HR2001415,354.664475610098,10.341491939768414
Croatia,Zadarska,HR1000024,230.002982755992,0.5846634710131816
Croatia,Zadarska,HR2001361,162.021324873976,0.8979448836880115
Croatia,Zadarska,HR2001280,103.507700686455,5.361922495476083
Croatia,Zagrebačka,HR2000586,404.980615703678,2.204896234082868
Croatia,Zagrebačka,HR2000465,144.525130045535,5.015088232510333
Croatia,Zagrebačka,HR2000444,35.3115242358095,6.431224146105821
Croatia,Šibensko-Kninska,HR1000026,170.442880774367,0.302677044819658
Croatia,Šibensko-Kninska,HR2000918,50.9112998967944,0.4890432559447877
Croatia,Šibensko-Kninska,HR2001371,20.9904163608846,2.116375078666343
Cyprus,Famagusta,CY3000002,0.170051803439856,0.01685860008456285
Cyprus,Famagusta,CY3000005,0.09,0.009453486905720485
Cyprus,Famagusta,CY3000008,0,0
Cyprus,Famagusta,CY3000009,0,0
Cyprus,Famagusta,CY3000001,0,0
Cyprus,Larnaca,CY6000008,18.9711552860518,0.78542294817884
Cyprus,Larnaca,CY6000004,4.32,0.31979246801294575
Cyprus,Larnaca,CY6000007,1.62,0.1465366874376909
Cyprus,Limassol,CY5000010,100.975215134353,1.7535196950358847
Cyprus,Limassol,CY5000004,49.2123488491956,0.8736967182875737
Cyprus,Limassol,CY5000011,19.4927697018721,0.9093267070869918
Cyprus,Nicosia,CY2000006,78.4729143128917,0.21046492738767308
Cyprus,Nicosia,CY2000013,43.4414493924589,0.9938848344370554
Cyprus,Nicosia,CY2000004,37.671456610641,1.330301455509843
Cyprus,Paphos,CY4000023,40.1933931596065,0.3140411496218802
Cyprus,Paphos,CY4000010,29.4937669363618,0.23259818055576878
Cyprus,Paphos,CY4000020,24.6259038090007,0.6403624658921409
Czechia,Jihomoravský,CZ0624119,922.221148368013,12.496382251603706
Czechia,Jihomoravský,CZ0621027,918.388102298265,12.614219455247794
Czechia,Jihomoravský,CZ0621025,798.244015893225,11.094483163948114
Czechia,Jihočeský,CZ0314024,11842.8379115311,10.880127259204045
Czechia,Jihočeský,CZ0311041,9546.8316032158291,15.57863178557452
Czechia,Jihočeský,CZ0311034,3884.1114345617,28.377283642998773
Czechia,Karlovarský,CZ0411002,1564.59230658581,3.8274731139963714
Czechia,Karlovarský,CZ0414127,1141.94732855649,4.916797456942576
Czechia,Karlovarský,CZ0414110,426.200996660722,6.850895773169646
Czechia,Kraj Vysočina,CZ0614131,261.059743060219,19.26837753266387
Czechia,Kraj Vysočina,CZ0610179,64.6904706855633,23.664258171637027
Czechia,Kraj Vysočina,CZ0610003,46.6578386340698,26.71397352655882
Czechia,Královéhradecký,CZ0524044,1940.92364779803,6.165353328789637
Czechia,Královéhradecký,CZ0521009,1462.52582539124,6.561284817711545
Czechia,Královéhradecký,CZ0521014,630.485613131324,11.101303637275043
Czechia,Liberecký,CZ0511007,840.73574207274,14.480220677659435
Czechia,Liberecký,CZ0514042,509.910699059826,13.12682228871811
Czechia,Liberecký,CZ0512100,113.75325297076,9.78610182932943
