X,SITECODE,forest_ha_inside,forest_ha_buffer,disturbed_ha_inside,disturbed_ha_buffer,undisturbed_ha_inside,undisturbed_ha_buffer,member_state
8367,DE7015405,67.5642755126953,953.06291015625,0.568743565678597,9.54543886676431,66.9955319470167,943.517471289486,DE
8368,DE7015441,1471.44875976563,3124.826015625,34.9232329688779,27.6750180703971,1436.52552679675,3097.1509975546,DE
8369,DE7016341,1594.7216015625,3429.7224609375,32.0326988960942,43.6749201142788,1562.68890266641,3386.04754082322,DE
8370,DE7016342,1120.62805664062,2795.50318359375,20.8092805659247,26.5092007190175,1099.8187760747,2768.99398287473,DE
8371,DE7016343,386.07380859375,2078.56828125,4.79805488169193,5.55741518855095,381.275753712058,2073.01086606145,DE
8372,DE7017341,1300.22015625,5083.01859375,18.8895315990453,31.0310406882028,1281.33062465095,5051.9875530618,DE
8373,DE7017342,459.8455078125,1956.47203125,5.26795083786361,9.28678483573137,454.577556974636,1947.18524641427,DE
8374,DE7018341,5853.93328125,7268.313515625,91.5781315851659,77.8241100686998,5762.35514966483,7190.4894055563,DE
8375,DE7018342,1611.0326953125,5911.404609375,18.1790630198563,31.83517362813,1592.85363229264,5879.56943574687,DE
8376,DE7018401,61.6374645996094,717.835166015625,1.07969338595867,7.13387074347236,60.5577712136507,710.701295272153,DE
8377,DE7019441,294.249880371094,1177.25932617188,1.07471993207932,1.79478508293629,293.175160439014,1175.46454108894,DE
8378,DE7021341,4034.8712109375,9226.934296875,148.025694026708,162.352114208981,3886.84551691079,9064.58218266602,DE
8379,DE7021342,1069.9340625,8614.4034375,32.0386519532651,28.7019730979204,1037.89541054673,8585.70146440208,DE
8380,DE7024341,572.442978515625,12195.478125,12.3050435490263,541.185909094867,560.137934966599,11654.2922159051,DE
8381,DE7025341,465.468618164062,8514.163125,9.29056987685558,245.343093438691,456.178048287207,8268.82003156131,DE
8382,DE7026341,278.152272949219,7538.202421875,4.76278654573558,170.822651169612,273.389486403483,7367.37977070539,DE
8383,DE7028301,0.027347129881382,860.732138671875,0,19.0416563547752,0.027347129881382,841.6904823171,DE
8384,DE7029371,2795.35974609375,17436.99375,3.4292431555828,255.690724679137,2791.93050293817,17181.3030253209,DE
8385,DE7031373,93.0024096679688,1298.31345703125,0.743072948008776,95.5435652010346,92.25933671996,1202.76989183022,DE
8386,DE7032301,12.7610774230957,320.332829589844,0,28.7886689835414,12.7610774230957,291.544160606302,DE
8387,IE0004038,7326.06890625,3986.229375,23.0981592236808,36.65640893183,7302.97074702632,3949.57296606817,IE
8388,DE7021401,30.0486181640625,801.53595703125,0,0.284288915991783,30.0486181640625,801.251668115258,DE
8389,DE7029302,22.8886894226074,410.692807617187,0.102786026000977,1.47241300463676,22.7859033966064,409.220394612551,DE
8390,DE7031371,7.83794792175293,316.358129882812,0,9.4364414919354,7.83794792175293,306.921688390877,DE
8391,DE7035371,30.9108224487305,946.761064453125,0.211222671607656,7.9609950018581,30.6995997771228,938.800069451267,DE
8392,DE7036371,1452.146484375,7007.996953125,43.4565650583902,164.568090850233,1408.68991931661,6843.42886227477,DE
8393,DE7036372,598.637021484375,1474.50875976562,11.8974560383894,63.0395881308429,586.739565445986,1411.46917163478,DE
8394,DE7037471,2528.616796875,12846.21046875,52.164483123581,268.826082717241,2476.45231375142,12577.3843860328,DE
8395,DE7038371,308.209658203125,972.585615234375,35.1513408835768,15.8170022088289,273.058317319548,956.768613025546,DE
8396,DE7040302,628.645166015625,2206.20814453125,75.862581282109,19.4525358278467,552.782584733516,2186.7556087034,DE
8397,DE7040371,1096.4457421875,3979.416796875,1.19608967542648,7.12885973946534,1095.24965251207,3972.28793713553,DE
8398,DE7040402,624.874262695312,2203.42376953125,75.8519063795731,19.4475040888949,549.022356315739,2183.97626544235,DE
8399,DE7040471,1599.08466796875,5262.857578125,1.48890121534467,21.7499945185854,1597.59576675341,5241.10758360641,DE
8400,DE7043371,917.05025390625,3602.1519140625,38.4652313523587,280.807224808389,878.585022553891,3321.34468925411,DE
8401,DE7037371,173.484656982422,980.257412109375,21.3035494501249,95.4143053606782,152.181107532297,884.843106748697,DE
8402,DE7042371,39.7578680419922,427.25654296875,0,4.32,39.7578680419922,422.93654296875,DE
8403,DE7043301,13.454914855957,770.418017578125,0.710834794230759,58.7104232982033,12.7440800617263,711.707594279922,DE
8404,DE7043372,41.8544549560547,824.435771484375,0.32568686365259,25.4470236175612,41.5287680924021,798.988747866814,DE
8405,DE7045371,1348.53547851563,15404.50828125,131.208851224767,1895.41597163711,1217.32662729086,13509.0923096129,DE
8406,DE7114311,1742.9312109375,4802.5490625,31.378645414315,36.2483303153934,1711.55256552319,4766.30073218461,DE
8407,DE7114441,2301.88552734375,5034.0835546875,52.898975635604,29.5827402207814,2248.98655170815,5004.50081446672,DE
8408,DE7116341,2092.05123046875,10317.011484375,36.7508742107097,270.083726685492,2055.30035625804,10046.9277576895,DE
8409,DE7116342,647.006528320313,1690.684453125,4.5117624445873,23.5829213025828,642.494765875725,1667.10153182242,DE
8410,DE7130301,72.4885290527344,522.607631835937,0,3.58847212046385,72.4885290527344,519.019159715474,DE
8411,DE7130302,178.851906738281,1048.928203125,2.76967540830374,3.45112400472164,176.082231329978,1045.47707912028,DE
8412,DE7130371,110.301185302734,1233.7920703125,0,2.07,110.301185302734,1231.7220703125,DE
8413,DE7130372,19.545030670166,945.04587890625,0.125549423284829,34.9430701305997,19.4194812468812,910.10280877565,DE
8414,DE7130471,5060.988984375,16881.744375,1.11129062366745,173.431412559596,5059.87769375133,16708.3129624404,DE
8415,DE7131371,55.0059906005859,467.567094726563,0.775601717163808,28.8103836387349,54.2303888834221,438.756711087828,DE
8416,DE7131372,10.0520899200439,320.402395019531,0,8.87101909043268,10.0520899200439,311.531375929099,DE
8417,DE7132371,2485.1408203125,17293.3228125,63.3435027927886,607.069942745962,2421.79731751971,16686.252869754,DE
8418,DE7134371,201.28587890625,759.5757421875,3.79706711456179,10.4267298513651,197.488811791688,749.149012336135,DE
8419,DE7136302,14.9149140930176,359.99578125,0,2.84756303653121,14.9149140930176,357.148218213469,DE
8420,DE7136305,2.35458332061768,309.141892089844,0,16.3579991912842,2.35458332061768,292.78389289856,DE
8421,DE7137301,8.78619644165039,339.523374023437,0.225610975027084,7.94685884454288,8.56058546662331,331.576515178895,DE
8422,DE7138371,29.8706945800781,2249.87677734375,0.916689201537519,158.49289843583,28.9540053785406,2091.38387890792,DE
8423,DE7138372,340.980029296875,1530.26701171875,0,6.89119234135375,340.980029296875,1523.3758193774,DE
8424,DE7142301,2696.9410546875,12267.89296875,11.4027386463247,228.029383430486,2685.53831604118,12039.8635853195,DE
8425,DE7142471,3760.465078125,14420.89265625,127.636029207297,167.002070851337,3632.8290489177,14253.8905853987,DE
8426,DE7144301,107.243338623047,1003.72385742187,15.5939754330848,58.2101941945916,91.6493631899621,945.513663227283,DE
8427,DE7144371,69.2245843505859,1837.60505859375,0.393391714983154,100.518741348037,68.8311926356028,1737.08631724571,DE
8428,DE7144372,70.0477514648438,2352.47466796875,0.431949234612112,89.9439286914992,69.6158022302317,2262.53073927725,DE
8429,DE7144373,255.90533203125,3379.8244921875,5.49305035590091,117.742047649944,250.412281675349,3262.08244453756,DE
8430,DE7145371,302.379367675781,2708.49796875,3.87854704432691,67.6259403295163,298.500820631454,2640.87202842048,DE
8431,DE7148301,769.69599609375,4897.238203125,68.3281826468273,533.608450124296,701.367813446923,4363.6297530007,DE
8432,DE7148302,62.4074743652344,1186.74588867188,8.55086365174939,139.082817253317,53.856610713485,1047.66307141856,DE
8433,DE7214342,1521.58482421875,11762.937421875,10.4132524080673,93.8430117084298,1511.17157181068,11669.0944101666,DE
8434,DE7214441,241.459233398438,1494.45896484375,0.378865412712329,18.8659500599901,241.080367985725,1475.59301478376,DE
8435,DE7215341,1111.51142578125,5122.7469140625,12.2530215217858,62.0963982453709,1099.25840425946,5060.65051581713,DE
8436,DE7216341,1668.3971484375,9355.945078125,37.8623224845736,202.909168029279,1630.53482595293,9153.03591009572,DE
8437,DE7217341,230.951381835937,3275.7683203125,10.8185706462816,228.934832818679,220.132811189656,3046.83348749382,DE
8438,DE7218341,1759.62779296875,11571.82453125,18.0923823023414,221.327182105556,1741.53541066641,11350.4973491444,DE
8439,DE7220311,2838.8446875,12958.070625,33.4894501082611,143.98561553203,2805.35523739174,12814.085009468,DE
8440,DE7222341,1450.85677734375,4747.1171484375,48.6195511831282,103.02556514075,1402.23722616062,4644.09158329675,DE
8441,DE7224311,235.758449707031,4626.4229296875,4.04176576249302,43.9905207157368,231.716683944538,4582.43240897176,DE
8442,DE7224342,1927.38216796875,6302.039765625,13.8365430507297,90.0867985495808,1913.54562491802,6211.95296707542,DE
8443,IE0004039,21644.09578125,12984.70640625,62.6108195951139,448.450812281554,21581.4849616549,12536.2555939684,IE
8444,DE7148371,40.622082824707,523.080834960938,0.317401626468691,41.692999678498,40.3046811982383,481.38783528244,DE
8445,DE7638301,1.21122576713562,250.128039550781,0,2.59668504908681,1.21122576713562,247.531354501694,DE
8446,DK005X224,76.9720385742187,540.569047851562,2.69890873789787,5.85305744469166,74.2731298363209,534.715990406871,DK
8447,DK00EX268,14.7180267333984,458.548286132813,0.0122210910916328,39.2152760982689,14.7058056423068,419.333010034544,DK
8448,DE7225341,38.0407461547852,1479.7627734375,2.89670436356217,58.3084528359468,35.144041791223,1421.45432060155,DE
8449,DE7225401,303.139423828125,929.65060546875,0.27,6.70478659356013,302.869423828125,922.94581887519,DE
8450,DE7226311,3949.846875,9897.451171875,115.037742113222,282.291621942877,3834.80913288678,9615.15954993212,DE
8451,DE7226441,5484.4393359375,4204.80984375,180.870512119143,70.9267670860654,5303.56882381836,4133.88307666393,DE
8452,DE7229301,3.67208644866943,621.894375,0,11.1599790055852,3.67208644866943,610.734395994415,DE
8453,DE7229371,110.058310546875,2992.6740234375,0.0496398894995218,52.9255268626765,110.008670657375,2939.74849657482,DE
8454,DE7229471,7669.1390625,6296.899921875,255.184669883132,65.3756749692745,7413.95439261687,6231.52424690572,DE
8455,DE7230371,1548.33662109375,2728.40255859375,100.434426359221,25.8919172867434,1447.90219473453,2702.51064130701,DE
8456,DE7231471,2825.37580078125,5315.4333984375,46.6451157904789,24.0285732458532,2778.73068499077,5291.40482519165,DE
8457,DE7232301,1344.21706054688,3185.6621484375,20.3217763129865,30.6965725586889,1323.89528423389,3154.96557587881,DE
8458,DE7233371,23.6217782592773,1416.16151367187,0,107.75002748222,23.6217782592773,1308.41148618966,DE
8459,DE7233372,1284.79587890625,2404.37056640625,31.4382948152628,4.30600895404816,1253.35758409099,2400.0645574522,DE
8460,DE7233373,489.9005859375,7563.54375,12.783787248556,37.3450399739086,477.116798688944,7526.19871002609,DE
8461,DE7234371,15.8277186584473,423.3814453125,0.09,0.18,15.7377186584473,423.2014453125,DE
8462,DE7236303,98.079169921875,697.87265625,0.464685328379274,35.6584032546356,97.6144845934957,662.214252995364,DE
8463,DE7237371,160.792789306641,1253.08775390625,0.230563762150705,29.656856752485,160.56222554449,1223.43089715377,DE
8464,DE7243301,809.162841796875,3960.47109375,5.52324447198655,8.04362930384232,803.639597324888,3952.42746444616,DE
8465,DE7243302,1197.06600585938,2774.68013671875,43.5357673100028,20.292715912516,1153.53023854937,2754.38742080623,DE
8466,DE7243401,695.354721679687,2425.64501953125,4.81545985937119,6.24309627592564,690.539261820316,2419.40192325532,DE
8467,DE7243402,1309.99025390625,2371.534453125,38.4577772143541,18.6832186696935,1271.5324766919,2352.85123445531,DE
8468,DE7245301,268.38052734375,5013.879609375,11.2989334459076,238.600531827744,257.081593897842,4775.27907754726,DE
8469,DE7245302,216.704267578125,1321.43748046875,16.6362692525162,80.5913033598014,200.067998325609,1240.84617710895,DE
8470,DE7246371,2146.12470703125,20913.0440625,136.793607548939,1617.66454654192,2009.33109948231,19295.3795159581,DE
8471,DE7246372,6.5357837677002,285.236630859375,0.197925074226223,10.8349381715711,6.33785869347397,274.401692687804,DE
8472,DE7248301,25.3051171875,561.219697265625,0.184220367053458,46.5498286943324,25.1208968204465,514.669868571293,DE
8473,DE7248371,76.4208380126953,960.159638671875,2.77390885060653,36.0967932096497,73.6469291620888,924.062845462225,DE
8474,DE7313341,1312.8254296875,8961.331640625,12.9670218120609,39.5132714590081,1299.85840787544,8921.81836916599,DE
8475,DE7313401,1440.57155273438,2890.55794921875,20.25,6.11832137838006,1420.32155273438,2884.43962784037,DE
8476,DE7236301,38.3671939086914,828.215244140625,0.947510917782784,33.2458732598741,37.4196829909086,794.969370880751,DE
8477,EE0040319,32.7321771240234,473.802451171875,0.629565692692995,114.770876707626,32.1026114313304,359.031574464249,EE
8478,EE0060106,46.5361029052734,633.787250976563,0.46917763788253,47.389507731525,46.0669252673909,586.397743245037,EE
8479,DE7236302,45.0094152832031,433.849833984375,0,24.6938214171259,45.0094152832031,409.156012567249,DE
8480,DE7236304,166.014964599609,634.0151953125,1.92101924216375,29.4913124527976,164.093945357446,604.523882859702,DE
8481,EE0080227,3.88295082092285,322.06359375,0,22.8505067908508,3.88295082092285,299.213086959149,EE
8482,DE7239371,8.04876045227051,360.52576171875,1.07187189326039,34.431172204801904,6.97688855901011,326.094589513948,DE
8483,DE7248302,192.974809570312,1277.18499023437,135.688074695028,410.591584357106,57.2867348752845,866.593405877269,DE
8484,EE0080474,28.346484375,420.608232421875,0.84226520821976,100.533589578616,27.5042191667802,320.074642843259,EE
8485,EE0080475,52.4111462402344,487.530747070312,0.025637753047049,98.8033632912338,52.3855084871873,388.727383779079,EE
8486,ES0000433,1.20203003883362,226.606904296875,0,0,1.20203003883362,226.606904296875,ES
8487,ES5310038,0.570879735946655,215.94005859375,0,6.65031367270276,0.570879735946655,209.289744921047,ES
8488,DE7244301,62.3529327392578,506.094213867187,2.58288201060612,13.7394677747414,59.7700507286517,492.354746092446,DE
8489,ES5310061,0.504529309272766,216.69802734375,0,1.78199124097824,0.504529309272766,214.916036102772,ES
8490,DE7322401,43.6440811157227,753.223271484375,0,7.87038171183318,43.6440811157227,745.352889772542,DE
8491,DE7323441,8718.54046875,13742.1759375,50.0187476971443,93.4548010291345,8668.52172105286,13648.7211364709,DE
8492,DE7324341,1332.21392578125,3655.5866015625,7.07439189804918,18.0804041540064,1325.1395338832,3637.50619740849,DE
8493,DE7325341,2093.8285546875,6342.09328125,67.7949619491854,182.156876054902,2026.03359273831,6159.9364051951,DE
8494,DE7327341,2500.915078125,12185.57390625,137.740171530054,419.947040070938,2363.17490659495,11765.6268661791,DE
8495,DE7327441,229.952131347656,990.805341796875,1.69283833086491,5.95833250841431,228.259293016791,984.847009288461,DE
8496,DE7328302,0.101199488639832,221.333203125,0,4.25675652757287,0.101199488639832,217.076446597427,DE
8497,DE7328304,40.9487063598633,2303.89330078125,0,2.41272066981532,40.9487063598633,2301.48058011143,DE
8498,DE7328371,157.102635498047,5109.9479296875,0.283042013829108,40.8987955836766,156.819593484218,5069.04913410382,DE
8499,DE7329301,779.695927734375,2443.13578125,4.11731999158859,2.65834908077493,775.578607742786,2440.47743216923,DE
8500,DE7329372,1750.36376953125,2776.55326171875,85.9540746477968,32.1116909043118,1664.40969488345,2744.44157081444,DE
8501,DE7330301,725.709506835938,2130.85107421875,4.89919089853764,16.7330371179666,720.8103159374,2114.11803710078,DE
8502,DE7330302,127.528813476563,1159.17213867188,2.62270539745688,3.66781322032213,124.906108079106,1155.50432545155,DE
8503,DE7330471,2369.04328125,4599.63703125,7.34142941057682,44.2801288451553,2361.70185183942,4555.35690240484,DE
8504,DE7331301,1.6034497833252,451.511235351563,0,0,1.6034497833252,451.511235351563,DE
8505,DE7332301,50.8324548339844,1463.34243164062,1.03084792032838,15.6966917412356,49.801606913656,1447.64573989939,DE
8506,DE7335371,471.507407226563,1827.3884765625,5.30523979727528,51.6078418855369,466.202167429287,1775.78063467696,DE
8507,DE7341301,146.528756103516,2329.9365234375,2.25408616650151,17.0522999711952,144.274669937014,2312.8842234662998,DE
8508,DE7328303,151.354357910156,659.608374023437,0.54,2.6149935811758,150.814357910156,656.993380442262,DE
8509,ES5310062,0.583603448867798,212.790168457031,0,3.18609373667976,0.583603448867798,209.604074720352,ES
8510,DE7328305,52.9880822753906,490.943671875,0.737730034589767,0.187236088290811,52.2503522408009,490.756435786709,DE
8511,ES6150025,4.14720462799072,252.731359863281,4.05622444161541,101.431116344814,0.0909801863753126,151.300243518467,ES
8512,DE7329371,21.4720188903809,449.110415039063,0.0866467549777008,2.37582270383835,21.3853721354032,446.734592335224,DE
8513,DE7340371,15.3101280212402,766.48060546875,0.36,11.1628063416481,14.9501280212402,755.317799127102,DE
8514,ES5310039,0.612928533554077,216.336708984375,0,2.97255612373352,0.612928533554077,213.364152860641,ES
8515,ES6150026,1.31493730545044,282.146286621094,0,18.8297903383191,1.31493730545044,263.316496282775,ES
8516,DE7341371,100.416961669922,1667.57220703125,0.404082089234143,17.7552617133362,100.012879580688,1649.81694531791,DE
8517,DE7346371,8.53250564575195,318.293459472656,0.710378464646637,30.0734080094425,7.82212718110532,288.220051463214,DE
8518,DE7418401,32.2392947387695,457.197758789063,0.277152143147468,5.99140745937824,31.9621425956221,451.206351329684,DE
8519,DK00EX284,209.244001464844,838.068046875,2.11296994940378,4.04413051128387,207.13103151544,834.023916363716,DK
8520,DE7419401,21.5875978088379,501.95830078125,0.09,0.09,21.4975978088379,501.86830078125,DE
8521,DE7420341,5635.90828125,6750.19546875,128.206394792321,40.1930039572837,5507.70188645768,6710.00246479272,DE
8522,DE7420441,8109.94078125,5823.5579296875,163.002894255314,18.9268646444008,7946.93788699469,5804.6310650431,DE
8523,DE7422311,2046.458671875,5057.7609375,5.28640415090136,11.6348753315251,2041.1722677241,5046.12606216848,DE
8524,DE7422441,20313.5371875,20751.035625,147.364320340689,108.106782171647,20166.1728671593,20642.9288428284,DE
8525,DE7423341,1174.4258203125,3953.025,3.58085560099455,19.5803767803311,1170.84496471151,3933.44462321967,DE
8526,DE7423342,3257.3728125,9317.713359375,28.7005996309414,53.3442410593852,3228.67221286906,9264.36911831562,DE
8527,DE7425311,763.3613671875,7565.41546875,9.33040527104982,63.617490478945,754.03096191645,7501.79797827106,DE
8528,DE7425401,20.4451432800293,424.600708007812,0,1.39931763202418,20.4451432800293,423.201390375788,DE
8529,DE7426341,476.81279296875,2870.6101171875,8.08003673388216,56.6094950238615,468.732756234868,2814.00062216364,DE
8530,DE7427341,671.440869140625,5739.0423046875,2.77762214112561,74.5152962856422,668.663246999499,5664.52700840186,DE
8531,DE7427471,1548.4939453125,2860.5905859375,15.5915629675984,5.85124238999561,1532.9023823449,2854.7393435475,DE
8532,DE7428301,2880.73458984375,6387.480703125,56.1334919607569,23.6443575483095,2824.60109788299,6363.83634557669,DE
8533,DE7428471,4630.4841796875,11440.752890625,89.0646553910285,37.5349242188368,4541.41952429647,11403.2179664062,DE
8534,DE7429301,22.7891381835937,1125.74821289062,0,23.1920391196758,22.7891381835937,1102.55617377095,DE
8535,DE7427371,137.602463378906,588.054375,0,0.831378167252988,137.602463378906,587.222996832747,DE
8536,DE7442301,9.27180656433106,387.861899414063,0.245609273272566,17.5524345702957,9.02619729105849,370.309464843767,DE
8537,DE7438371,24.0729867553711,852.387451171875,2.17607989861106,89.2344215641916,21.89690685676,763.153029607683,DE
8538,DE7527371,85.0284777832031,653.113520507812,0.456625143312849,11.5636861896515,84.5718526398903,641.549834318161,DE
8539,DE7527441,2335.01712890625,2535.117890625,1.53,16.581038239589,2333.48712890625,2518.53685238541,DE
8540,DE7530301,3.95384731292725,278.889455566406,0.272340114042163,42.7785905086567,3.68150719888508,236.11086505775,DE
8541,DE7531371,57.5260180664063,2488.8568359375,0.262070258809836,9.92707792108878,57.2639478075964,2478.92975801641,DE
8542,DE7531372,80.0352795410156,2497.27447265625,4.09755658129638,56.7713813902577,75.9377229597193,2440.50309126599,DE
8543,DE7537301,3744.118125,9517.722890625,134.269668946277,63.4858361549418,3609.84845605372,9454.23705447006,DE
8544,DE7537401,300.320288085937,1337.79612304687,6.22209403332352,34.1560638569249,294.098194052614,1303.64005918995,DE
8545,DE7538371,19.9029377746582,1044.60196289062,0.0606022423692047,33.8440899617225,19.842335532289,1010.7578729289,DE
8546,DE7539371,15.6790338134766,2518.52765625,0.0288498517312109,65.5761762814491,15.6501839617454,2452.95147996855,DE
8547,DE7545371,112.254147949219,2481.8811328125,0.43732422888279,6.39196310639964,111.816823720336,2475.4891697061,DE
8548,DE7614341,160.291439208984,5296.2500390625,2.71719997409731,147.383492183557,157.574239234887,5148.86654687894,DE
8549,DE7616341,84.0400048828125,2886.575625,1.57871508785058,53.392802974634,82.4612897949619,2833.18282202537,DE
8550,DE7617341,281.203835449219,3400.64015625,1.27744555369194,102.364764214812,279.926389895527,3298.27539203519,DE
8551,DE7617401,8.11460838317871,311.078605957031,1.15401878446341,10.3117049089819,6.9605895987153,300.766901048049,DE
8552,DE7619311,366.848591308594,3879.7069921875,2.60286636371165,76.0754376387027,364.245724944882,3803.6315545488,DE
8553,DE7620311,1160.77728515625,4344.1667578125,10.199994666282,91.9891604324265,1150.57729048997,4252.17759738007,DE
8554,DE7620341,175.030411376953,1618.3040625,1.15402440008707,14.8951975633072,173.876386976866,1603.40886493669,DE
8555,DE7620343,2126.68892578125,3377.288671875,16.7638853421807,35.8972436658369,2109.92504043907,3341.39142820916,DE
8556,DE7621341,424.266723632812,3692.0478515625,5.83901103065349,51.3857589837611,418.427712602159,3640.66209257874,DE
8557,DE7528371,1.84385828018188,360.063786621094,0.0721586591005325,28.9209505033493,1.77169962108135,331.142836117744,DE
8558,DE7535371,90.2018902587891,644.168935546875,10.2359355240385,44.6425043062214,79.9659547347506,599.526431240654,DE
8559,DE7624402,49.8968151855469,466.541455078125,2.43,8.42378164887428,47.4668151855469,458.117673429251,DE
8560,DE7634301,33.8269839477539,421.204086914062,0,3.42567277148366,33.8269839477539,417.778414142579,DE
8561,DE7643371,70.4546575927734,852.395009765625,3.99503017792012,56.2240293764323,66.4596274148533,796.170980389193,DE
8562,DE7712341,3640.2008203125,7942.3425,82.4577910407908,41.362744807452,3557.74302927171,7900.97975519255,DE
8563,DE7712401,3699.3195703125,5144.1416015625,90.3377642715164,27.5680727417364,3608.98180604098,5116.57352882076,DE
8564,DE7712402,937.832783203125,1927.52736328125,0.900914433030412,4.73166385173798,936.931868770095,1922.79569942951,DE
8565,DE7712403,46.4030474853516,509.78443359375,2.68040507912636,0.42206025481224,43.7226424062252,509.362373338938,DE
8566,DE7713341,1569.20572265625,9322.123359375,44.3965696916351,196.822140518083,1524.80915296461,9125.30121885692,DE
8567,DE7714341,480.962592773438,6299.90015625,6.4754888540972,170.936425729944,474.48710391934,6128.96373052006,DE
8568,DE7715341,587.317236328125,6580.565859375,14.2499304994312,192.026692191442,573.067305828694,6388.53916718356,DE
8569,DE7716341,1036.1148046875,6703.363125,54.960546438909,219.366687784349,981.154258248591,6483.99643721565,DE
8570,DE7717341,1642.358671875,8444.72390625,67.393377377783,132.84948843449,1574.96529449722,8311.87441781551,DE
8571,DE7717401,105.874156494141,695.285112304687,1.0734710419178,5.77243937864899,104.800685452223,689.512672926038,DE
8572,DE7718341,567.839135742188,3822.607265625,0.839298365777358,47.8708744000224,566.99983737641,3774.73639122498,DE
8573,DE7718441,709.904135742187,1982.313984375,1.29568972016685,39.64699185309,708.608446022021,1942.66699252191,DE
8574,DE7719341,997.0273828125,5907.803203125,13.1570795234731,120.638331169644,983.870303289027,5787.16487195536,DE
8575,DE7722311,2453.9431640625,7152.035625,80.9747488859575,133.222204195345,2372.96841517654,7018.81342080466,DE
8576,DE7726302,55.1774377441406,600.42498046875,0.152100548506714,20.6333115536347,55.0253371956339,579.791668915115,DE
8577,DE7726371,709.659536132812,4595.743828125,7.3630157212626,33.4967279513902,702.29652041155,4562.24710017361,DE
8578,DE7726372,374.256123046875,3296.093203125,1.16121148760431,61.4952853038255,373.094911559271,3234.59791782117,DE
8579,DE7728301,0.0445418652892113,1688.16990234375,0,7.86958844812674,0.0445418652892113,1680.30031389562,DE
8580,DE7734301,224.2620703125,3204.08859375,4.71615931012871,35.8826372811617,219.545911002371,3168.20595646884,DE
8581,DE7734302,160.103935546875,907.810576171875,0.18,3.55048392176628,159.923935546875,904.260092250109,DE
8582,DE7735371,1375.55806640625,3436.14234375,24.5752037177881,36.351060848292,1350.98286268846,3399.79128290171,DE
8583,DE7736371,60.5595025634766,1699.4591015625,0.982223600149155,6.58162962913513,59.5772789633274,1692.87747193337,DE
8584,DE7736471,439.873330078125,1171.69400390625,2.15684888184071,1.56529674947262,437.716481196284,1170.12870715678,DE
8585,DE7739371,398.32576171875,8562.83203125,1.44366110801697,107.392552701933,396.882100610733,8455.43947854807,DE
8586,DE7741371,78.5015112304688,1704.6966796875,0.411808664537967,25.1865132356621,78.0897025659308,1679.51016645184,DE
8587,DE7742371,1013.999765625,3459.72375,20.9009452716261,58.7301746970155,993.098820353374,3400.99357530298,DE
8588,DE7743301,61.6622497558594,850.47029296875,2.60341114078299,25.2993367159367,59.0588386150764,825.170956252813,DE
8589,DE7744371,4561.7958984375,22128.32953125,56.0393096291309,355.71195903381,4505.75658880837,21772.6175722162,DE
8590,DE7744471,3578.930859375,16143.834375,49.7213007752142,281.29537987706,3529.20955859979,15862.5389951229,DE
8591,DE7727301,16.5678964233398,615.873603515625,0.0223322479426861,2.07495330288307,16.5455641753972,613.798650212742,DE
8592,DE7736372,10.0394515228271,349.59515625,0,1.16996550142765,10.0394515228271,348.425190748572,DE
8593,DE7728302,151.117481689453,1155.166875,3.24952563079074,52.2880977583188,147.867956058662,1102.87877724168,DE
8594,FI0200193,316.349758300781,1051.33025390625,11.7,0.36,304.649758300781,1050.97025390625,FI
8595,FI0301001,48.6951690673828,956.128359375,1.02306340271432,230.024112241957,47.6721056646685,726.104247133043,FI
8596,FI0301003,47.8208551025391,517.607885742187,0.347633618947584,103.844161648429,47.4732214835915,413.763724093758,FI
8597,DE7728303,78.5400347900391,1274.02215820312,0.484954350152984,31.2432104079402,78.0550804398861,1242.77894779518,DE
8598,EE0040321,24.2739761352539,425.68013671875,0.00170571561902761,48.9395846993267,24.2722704196349,376.740552019423,EE
8599,EE0040324,8828.346796875,5800.2753515625,72.458549994263,395.770506720405,8755.88824688074,5404.50484484209,EE
8600,EE0040325,9075.138046875,6509.844140625,80.6403231516377,441.278683484434,8994.49772372336,6068.56545714057,EE
8601,EE0040326,1227.90735351562,3014.4969140625,19.3501019873464,794.172433920565,1208.55725152828,2220.32448014194,EE
8602,EE0040327,80.2739685058594,614.2552734375,0.117737962603569,66.7368962141499,80.1562305432558,547.51837722335,EE
8603,EE0040328,171.162421875,1192.24564453125,0.244996817037463,0.753005290031433,170.917425057963,1191.49263924122,EE
8604,DE7732301,106.495466308594,641.282475585938,2.09093903213739,36.8129344726377,104.404527276456,604.4695411133,DE
8605,DE7924401,33.8311148071289,465.394086914062,2.34,5.69361784995999,31.4911148071289,459.700469064102,DE
8606,EE0060107,9.29298065185547,402.7967578125,0,117.484509056088,9.29298065185547,285.312248756412,EE
8607,EE0060112,34.0383883666992,519.05126953125,0.45,26.8406546341628,33.5883883666992,492.210614897087,EE
8608,DE7733371,112.320318603516,626.717680664063,0,12.3592202190572,112.320318603516,614.358460445005,DE
8609,FI0341012,19.8350216674805,485.700380859375,0,102.740907762131,19.8350216674805,382.959473097244,FI
8610,FI0341015,14.8040029907227,399.830712890625,0,82.8274282522342,14.8040029907227,317.003284638391,FI
8611,DE7828371,46.6626434326172,1507.46203125,0,11.2430697398633,46.6626434326172,1496.21896151014,DE
8612,EE0080229,19.7424549865723,451.385024414063,1.28157786876778,129.014950446776,18.4608771178045,322.370073967287,EE
