SITECODE,forest_ha_inside,forest_ha_buffer
FR4100154,74.52566345214844,1357.403291015625
FR4100156,52.31161560058594,522.0415283203125
FR4100157,301.2964233398437,849.2769140625
DE4117302,211.107216796875,875.569833984375
FR4100161,944.3928515625,3801.7873828125
DE4118303,58.317000732421874,688.644755859375
DE4119301,82.89807495117188,591.50337890625
DE4119302,106.70631591796875,632.74359375
DE4119305,0.006827082261443138,220.84090576171874
DE4119306,11.010294799804688,360.85972412109373
DE4120301,91.36667175292969,1425.23982421875
DE4120304,8.702908401489259,325.42969482421876
DE4121302,1881.50677734375,2346.82875
DE4121303,0.3464023590087891,236.74833984375
DE4119303,83.70276306152344,901.366171875
DE4120303,320.2748657226563,1057.24775390625
FR4100162,30.828614501953126,775.70666015625
FR4100163,123.56703369140625,1546.15095703125
DE4120305,80.324384765625,666.8337744140625
DE4121301,176.5818896484375,771.361787109375
FR4100241,1068.606474609375,3554.30109375
DE4122301,17.48963150024414,428.7114404296875
DE4128331,68.07738647460937,731.92904296875
DE4128431,72.98401245117188,749.645947265625
FR4100243,13.03739730834961,392.3215576171875
FR4100244,540.642392578125,4694.666484375
DE4123301,595.06716796875,1854.9151171875
FR4211814,4809.623203125,6677.55703125
DE4123302,1020.516240234375,2366.42572265625
DE4127304,60.9503466796875,635.5873388671876
DE4127331,3.7916228485107424,309.9884326171875
DE4127332,40.41445495605469,444.7248046875
DE4129301,390.29291015625,1709.1059765625
DE4129302,11461.53234375,8374.064765625
DE4130301,4.721094360351563,1075.49982421875
DE4147304,3.347317543029785,289.767041015625
DE4131301,74.25041198730469,994.8955078125
DE4131302,67.48994201660156,508.008779296875
DE4133301,187.52086669921874,14830.18453125
DE4134301,837.541318359375,1721.00408203125
DE4135301,24.264637756347657,420.4605322265625
DE4135302,3.5991437530517576,319.44908935546874
DE4132301,155.89843505859375,919.138798828125
FR4212813,3635.9595703125,3492.6289453125
FR4213813,4220.8273828125,3557.21203125
FR4301280,4020.261328125,7944.22125
FR4301283,855.61716796875,2193.49353515625
FR4301289,173.2812890625,1017.946845703125
FR4301290,6449.0934375,5027.79515625
FR4301291,12609.13921875,15759.78328125
FR4301294,3369.659765625,7789.14421875
FR4301298,8455.932421875,13291.8721875
FR4301306,7129.64671875,14204.70421875
FR4301308,405.399111328125,1458.990966796875
FR4301313,1406.136005859375,4524.279609375
DE4132302,42.79190185546875,502.5909375
DE4132303,5.810473937988281,1272.71654296875
HR2001251,0.4602629470825195,219.83578857421875
HR2001253,1938.3120703125,5115.0796875
HR2001255,144.879609375,803.1469921875
HR2001256,237.9783251953125,711.045
HR2001257,17.461995391845704,404.759443359375
SE0310746,4.220960311889648,320.88515625
DE4134401,4607.2726171875,2725.64279296875
DE4141302,113.75093627929688,681.21294433593755
IE0002320,0.4411591815948486,248.85894287109375
IE0002324,15.247415313720703,473.547392578125
IE0002327,31971.87,7003.65375
IE0002328,73868.788125,10657.94484375
IE0002329,22932.59484375,5699.289375
IE0002330,47454.5025,9667.990546875
IE0002331,389.1595166015625,983.98142578125
DE4136301,234.68433837890626,2041.0425
DE4137401,1467.2900390625,2794.506328125
DE4138301,2112.32337890625,2278.9887890625
DE4139401,11718.7959375,14726.97
DE4140304,3925.6808203125,4760.5651171875
DE4141303,4.067844886779785,294.502939453125
DE4142301,5407.065,7674.445546875
FR5200628,134.94751831054688,1477.31361328125
DE4137304,700.89486328125,1926.51310546875
FR5200629,6043.8684375,11892.25828125
FR5200630,6928.415859375,14899.67578125
FR5200633,5.236029739379883,315.8018481445313
FR5200634,4.037245903015137,265.142900390625
FR5200635,2.8653327369689943,257.9993041992187
FR5200636,4.455137329101563,277.46263916015624
FR5200639,263.773388671875,1673.0068359375
DE4142302,23.973868103027343,440.244931640625
DE4142401,2408.07357421875,3413.9225390625
DE4143401,1499.6077734375,2364.60251953125
DE4145302,205.68372802734376,2787.68267578125
DE4145303,40.32553161621094,1785.91798828125
DE4147301,245.72304931640625,1173.936796875
DE4147302,106.55663818359375,802.611650390625
DE4147303,5.234987068176269,302.031474609375
DE4147305,53.48056091308594,795.549375
FR5200640,449.9053857421875,2496.96861328125
DE4143301,295.22107177734375,1325.379638671875
DE4144301,146.2523291015625,913.435224609375
DE4144302,6.01261001586914,1419.878935546875
FR5200645,517.299873046875,3849.468046875
FR5200646,663.243134765625,1703.18267578125
FR5200647,3620.1167578125,12729.92765625
FR5200648,160.63142211914064,1034.958779296875
FR5200649,1943.76796875,8478.779765625
FR5200650,397.165517578125,1545.7665234375
FR5200651,0.010681983232498169,210.21119384765626
DE4145301,507.1958349609375,1194.326806640625
DE4148303,125.42158081054687,1009.84271484375
FR5212005,2807.41904296875,2523.0005859375
DE4148302,137.33917602539063,691.1325439453125
FR5212007,1785.46482421875,6769.23890625
FR5212008,11376.99421875,11295.594140625
FR5212009,38925.5203125,21874.17234375
FR5212010,2099.73392578125,3932.5897265625
FR5212011,3943.2673828125,4148.25609375
FR5212012,789.9894140625,2550.1359375
FR5212013,27498.375,7705.84359375
FR5212014,55263.09375,13348.681875
FR5212015,132662.10375,13843.12359375
FR5300002,6268.011328125,17055.33609375
FR5300003,671.744970703125,5111.4301171875
FR5300004,2485.35685546875,6508.755703125
FR5300005,638.2397900390625,4342.054921875
FR5300006,3009.5068359375,18846.99
FR5300007,2101.801640625,14654.65640625
FR5300008,2531.91251953125,14766.25921875
FR5300009,49650.62625,8871.136171875
FR5300010,60582.290625,18276.53484375
FR5300011,39219.7471875,8286.060234375
DE4149301,542.06876953125,1246.278779296875
DE4149303,2.955727386474609,285.812841796875
DE4150301,3611.5059375,3397.473984375
DE4150303,226.9536328125,1117.3306640625
DE4151421,54750.7575,22877.2490625
DE4203303,388.8108544921875,1305.285029296875
DE4203401,17323.1859375,21166.9059375
DE4204301,50.29504211425781,482.3371142578125
FR5300012,3360.1278515625,5415.6983203125
DE4149302,390.68314453125,1524.30626953125
FR5300013,5717.2053515625,10478.2753125
FR5300015,16690.64625,8627.51953125
FR5300016,1146.984345703125,1922.17166015625
FR5300017,12494.15015625,7531.554375
FR5300018,47528.015625,8441.58234375
FR5300019,2959.75828125,8088.746484375
FR5300020,1382.55521484375,5422.7281640625
FR5300021,2039.37380859375,6063.088359375
FR5300023,41295.313125,7500.740625
FR5300024,1269.65953125,7197.65015625
FR5300025,1127.378408203125,4658.3465625
FR5300026,2224.82056640625,25533.9646875
DE4150302,576.8097802734375,1147.25689453125
FR9312022,6947.338359375,5417.11265625
LV0528600,135.0026806640625,804.243251953125
LV0528700,231.11430908203124,999.769921875
DE4152302,1273.042880859375,2606.80693359375
HR2000095,0.5287108612060547,224.976796875
DE4152303,210.04119140625,678.02765625
DE4202301,64.83510681152343,505.650234375
FR4100180,286.9334912109375,1397.67802734375
FR4100181,273.77720947265624,1556.9690625
FR4100182,596.6532421875,3767.7371484375
FR4100183,592.7382861328125,1973.15947265625
FR4100185,376.6547900390625,1616.9459765625
FR4100186,5.167035942077637,316.10120361328126
FR4100189,3217.309453125,4026.7205859375
SE0720391,163.52430908203124,895.634736328125
DE4202302,360.007119140625,1017.620595703125
SE0540225,51940.738125,14239.23890625
SE0540250,6.876031036376953,341.77166015625
SE0540251,7.253031005859375,337.1144677734375
DE4203301,45.590155334472655,454.701005859375
DE4204302,91.86860961914063,714.10798828125
HR2001500,48.496294555664065,879.559189453125
HR2001502,26.660008850097658,917.27138671875
HR2001504,177.21774536132813,6866.090859375
HR2001505,532.0859326171875,11951.93390625
HR2001506,91.83857299804687,2043.139921875
HR2001508,0.5069181489944458,223.05843017578124
HR2001509,50.61077819824219,604.746123046875
HR2001510,91.74362365722656,828.6408984375
HR2001511,1122.10048828125,1582.45576171875
DE4203302,54.17540222167969,2031.76546875
FR5300027,5222.93203125,8047.726875
DE4204303,30.11543426513672,803.56939453125
FI1302013,2.456015625,422.0898046875
FI1302101,346.1292993164063,1260.329677734375
DE4204305,50.08236328125,617.911171875
DE4204306,64.01599365234375,688.96072265625
DE4205301,61.34147644042969,526.0693798828125
DE4207301,76.473907470703125,533.887646484375
DE4207302,23.8478466796875,380.22345703125
DE4207303,5.826198120117187,307.83966064453125
DE4207304,1.11239559173584,251.91692138671874
DE4208301,30.18959747314453,5066.7310546875
DE4208302,4.095133209228516,290.377880859375
DE4209301,55.933687133789064,487.009951171875
DE4209302,1197.532529296875,5454.2446875
DE4205302,400.5917138671875,1063.52701171875
DE4206301,140.38960693359374,893.948818359375
DE4214302,8.151584243774414,343.7358837890625
DE4216301,11.768470916748047,433.10513671875
DE4216302,1.5251006126403808,270.20537841796875
DE4218302,1.0040058517456054,252.68765625
DE4209303,54.619508056640626,494.746611328125
DE4213301,308.219765625,1566.36931640625
DE4213302,198.5117431640625,937.1513671875
DE4209304,959.632734375,1293.05900390625
DE4218301,29.085463256835936,486.3223388671875
DE4222302,59.385195922851565,590.7492333984375
DE4210302,7.504384460449219,784.966552734375
FR5400452,3.3258337783813476,267.3843310546875
DE4211301,183.9004541015625,1063.312294921875
FI0800024,306.97112548828125,1158.199541015625
DE4212301,176.44997680664062,880.885107421875
FR5300028,2995.406015625,4575.486796875
FR5300029,12565.73109375,10052.937421875
FR5300030,2653.11123046875,4472.0834765625
FR5300031,18367.97765625,4984.526953125
FR5300032,11296.93921875,6883.76671875
FR5300034,3470.3325,5466.5128125
FR5300035,523.74919921875,3187.5317578125
FR5300036,37.067286071777346,453.806982421875
FR5300039,952.5821484375,2048.64328125
DE4214301,214.233662109375,923.92734375
DE4214303,29.860782165527343,501.71203125
FI1400100,214.1644921875,963.76447265625
FI1400101,7.038063583374023,387.412734375
FR1100795,19289.28796875,12911.62640625
FR1100797,717.62080078125,4290.61078125
FR1100798,630.99848144531245,4870.366171875
FR1100799,782.90841796875,3781.3798828125
FR5300050,1551.01236328125,6173.131640625
DE4219303,151.85798217773439,825.462861328125
DE4220303,20.63660614013672,428.1509619140625
FI1100207,4827.2878125,3214.83515625
FI1100601,1547.69150390625,2468.80740234375
FI1101201,997.909541015625,4093.07484375
FI1101202,10433.4665625,170014.5
FI1101203,193.22325439453124,1164.631025390625
FI1101204,4.484987182617187,392.4606884765625
DE4221302,62.22834228515625,964.4368359375
DE4221304,0.0038503361865878105,221.7400927734375
DE4222301,501.473583984375,2399.5346484375
DE4222303,39.06639678955078,468.3689208984375
DE4222304,0.003808842748403549,222.3696533203125
DE4223401,2803.99517578125,5784.8709375
DE4224301,768.289921875,4416.5063671875
DE4225331,6.806048126220703,307.99953369140627
DE4225401,906.942568359375,1768.6321875
DE4226301,813.646845703125,2165.4871875
DE4228331,1482.9507421875,12042.35296875
DE4229301,4103.4290625,3041.2564453125
DE4222331,676.008544921875,2160.1733203125
DE4226331,2.4626086235046385,351.709365234375
DE4232301,10.013681030273437,487.665087890625
FI0800142,16.845150146484375,657.969609375
DE4223301,970.422451171875,2058.06041015625
ES4310055,1.8659270668029786,226.41949951171875
ES4310059,292.10625,2886.75580078125
ES4310060,1380.878173828125,6967.343671875
DE4224331,217.13512939453125,1150.85935546875
ES5310053,0.5379389476776123,215.42192138671874
DE4229303,132.7798388671875,1127.2461328125
DE4229331,336.29737060546876,4074.5204296875
DE4229401,4273.4401171875,3434.8468359375
DE4229402,11315.1290625,8447.4196875
DE4230302,52.84220031738281,512.9409375
DE4230301,94.9514501953125,674.006572265625
DE4232304,52.69062744140625,580.9423095703125
DE4239302,2405.32259765625,6945.9890625
DE4241301,57.3016552734375,6008.4225
DE4244302,203.1479296875,9763.363125
DE4246302,321.3407373046875,3622.9190625
DE4247304,174.7369226074219,789.353876953125
EE0080313,628.98046875,1701.16787109375
EE0080314,81.33219360351562,728.8304150390625
DE4230303,205.1012109375,1279.12060546875
DE4231301,2289.198515625,2872.9859765625
DE4231303,3407.992734375,4881.8155078125
DE4231304,0.0037081127241253855,219.0802587890625
DE4231305,0.0016637935303151607,220.785908203125
DE4231306,11.795158081054687,328.38275390625
DE4231307,0.005947384089231491,218.95200439453126
DE4231401,2287.92181640625,2677.48189453125
DE4231302,235.2459814453125,1520.15765625
DE4233301,51.562633666992184,816.762919921875
DE4236401,264.39890625,856.054072265625
DE4233302,400.2076318359375,1268.505439453125
DE4235301,51.89977661132812,6648.82734375
DE4235302,168.63575317382814,2580.36978515625
DE4236301,353.70164794921874,1671.72943359375
DE4239301,130.90408813476563,1119.54744140625
DE4240301,1596.06333984375,2264.34005859375
DE4243301,77.97756774902344,1437.112529296875
DE4243302,82.55805358886718,677.6843994140625
DE4244301,116.43015014648438,744.005302734375
ES6120013,3772.73953125,3364.671796875
ES6120015,14997.71953125,10708.074140625
ES6120018,379.5049951171875,1306.7666015625
ES6120019,100.06951904296875,5926.762265625
ES6120020,46.17391662597656,419.75876953125
DE4244401,4450.6606640625,3217.7098828125
DE4245301,70.70426696777344,716.0424169921876
DE4247301,412.793349609375,1210.126904296875
FI0414012,2.0882131004333497,304.4074438476562
FI0415001,606.38009765625,3126.1679296875
FI0415002,6.513042755126953,377.540771484375
FI0415004,12.359742736816406,422.5021875
DE4246301,72.37235961914062,1178.21794921875
FR5300052,1388.73041015625,4739.153203125
FR5300059,790.075810546875,5371.2333984375
FR5300061,2181.07212890625,6136.930546875
FR5300066,8626.378359375,6050.4975
FR5302008,27229.606875,6707.43
FR5302014,299.54572998046876,1415.107880859375
DE4247302,98.31894653320313,648.6213427734375
DE4248302,144.69962036132813,691.6954833984375
ES0000405,22.89965789794922,341.3921044921875
FR5412005,4940.46703125,12693.2765625
DE4247303,241.3949853515625,972.777041015625
FI0500164,144.1134228515625,964.5535546875
DE4248301,82.25876953125,541.2416748046875
FI0200143,11.59707046508789,395.4033544921875
FI0200146,256.31514404296877,2832.82330078125
FI0200148,152.77370361328124,2565.83689453125
FI0200149,2941.37736328125,4275.18703125
FI0200150,694.2670751953125,2343.77138671875
FI0200154,14.41053451538086,427.829150390625
DE4248303,435.3434912109375,1031.244609375
DE7132373,184.34445556640625,1453.117939453125
DE7132471,2143.9585546875,14899.20890625
DE7136301,542.0935986328125,1165.88900390625
DE7136303,0.05416710913181305,1745.0982421875
DE7136304,1553.83013671875,5835.02484375
DE4248304,148.64028442382812,617.684765625
DE4248305,106.86073974609376,679.942880859375
DE4249303,874.8931640625,1389.291064453125
DE4250301,196.6369482421875,1716.140390625
DE4251301,179.56786376953124,784.1337890625
DE4251302,103.7531689453125,2305.8924609375
DE4252301,504.5626318359375,2134.6161328125
DE4252302,521.5968017578125,5173.853203125
DE4248306,62.21336242675781,475.3556103515625
DE4248307,113.62713134765625,617.105830078125
DE4248308,59.06543334960938,501.106904296875
DE4253302,62.12272521972656,550.79384765625
EE0040441,4424.978671875,3285.4292578125
EE0040442,35.34853546142578,767.60560546875
EE0040443,4218.0085546875,3873.807421875
EE0040444,4628.8332421875,4200.086953125
EE0040446,43.23756774902344,848.504794921875
DE4248309,90.68227294921876,934.406806640625
DE6505305,4.798883056640625,311.2555517578125
DE4249302,578.758974609375,1252.82373046875
DE8227373,2037.6741796875,3305.247890625
DE8228301,2863.4494921875,5429.89125
DE8230301,1.4006163311004638,246.49453125
DE8230371,224.9669970703125,1802.236640625
DE8231302,191.01535400390625,2618.9026171875
DE8232371,1117.851240234375,3851.6501953125
DE8233301,836.354619140625,2585.54724609375
DE4254301,10.24133903503418,335.1535400390625
DE4303301,4.027316665649414,288.7478173828125
DE4304301,300.2657958984375,1039.079267578125
DE4305302,23.014984130859375,408.20326171875
DE4306301,312.45029296875,1202.04703125
DE4304302,55.65871032714844,515.1544189453125
DE4305303,33.044268493652346,429.0850634765625
DE4305304,104.39127685546875,568.1496533203125
DE4305305,14.91268798828125,393.6778857421875
DK008X329,105.38005737304688,620.98993652343745
DK008Z047,28474.54875,10975.960546875
DK009X059,749.03994140625,1700.21197265625
DE4305301,623.688310546875,1231.5230859375
LTRAD0007,148.47366577148438,701.571181640625
LTRAD0008,328.30793701171876,1601.274375
DE4306302,157.6259912109375,896.439375
DE4306303,79.06300598144531,514.82021484375
DE4306304,118.9237060546875,2073.19359375
DE4306305,12.79908187866211,538.0849951171875
DE4307302,11.614343719482422,385.28068359375
DE4311304,460.000986328125,1637.14623046875
DE4314302,501.5908740234375,4079.8884375
DE4314401,1093.188515625,4462.6158984375
DE5623307,14.74773651123047,389.9054443359375
DE5623308,12.065072937011719,347.97267333984377
DE4307301,68.26545043945312,693.2880615234375
DE5930373,1008.9362109375,4653.319921875
DE5931371,686.0177490234375,1606.7260546875
DE5931372,54.10361206054687,628.52677734375
DE5931373,77.51455444335937,899.098857421875
DE5931374,694.936845703125,5406.2834765625
DE5931471,2330.634375,10059.906796875
DE5932371,1373.988779296875,4063.6205859375
DE5932372,388.24154296875,1252.376015625
DE5933302,11.552865600585937,353.5734594726562
DE5933371,1433.14611328125,4828.3548046875
DE5933471,3117.080390625,8662.13578125
DE4309301,113.68813842773437,723.973447265625
DE5339303,141.49125,3178.371796875
DE5340301,46.417868041992186,1212.70306640625
DE5340302,159.3265539550781,3277.4874609375
DE5341303,683.8660107421875,5243.873203125
DE5540302,254.50494873046875,3233.644453125
DE5540303,175.57534423828125,3567.144375
DE5541303,344.32670654296874,2527.21318359375
DE6119401,2595.42404296875,4624.6292578125
DE6119402,20.746163177490235,959.070673828125
DE6120301,210.63359619140624,1151.50271484375
DE6121371,229.6198388671875,2280.2635546875
DE6121372,34.11176330566406,1174.016953125
DE6123371,139.39332275390626,2093.833828125
DE4311301,83.70866821289063,942.842373046875
EE0080102,90.84409057617188,704.05822265625
DE4311302,64.54625427246094,687.481259765625
DE4311303,52.071273193359374,469.034033203125
DE4328331,19.172212371826173,494.565556640625
DE4312301,59.84549560546875,754.95849609375
DE6335306,1186.26240234375,2867.79146484375
DE6335371,245.033349609375,7055.806640625
DE6335373,4.295850677490234,441.313505859375
DE6336301,11234.3709375,4293.41625
DE6336401,11224.423125,4326.463125
DE6336471,401.2451806640625,1638.97611328125
DE6337371,425.1617138671875,1833.664921875
DE6338301,414.4409912109375,1424.666689453125
DE6338401,1618.25044921875,1722.65607421875
DE6340371,135.00365844726562,2971.04203125
DE4313301,77.02910705566406,575.3239453125
DE4314301,225.7533984375,786.9909375
DE5711301,3568.1596875,18548.7046875
DE5711401,12188.7703125,17355.59578125
DE5714303,1380.43107421875,2223.312890625
DE5716301,19.431702575683595,424.8010107421875
DE4313302,155.28065185546876,961.114658203125
DE4315304,37.935714111328124,539.94884765625
DE4314303,120.39747802734375,910.454853515625
DE4319301,105.08848022460937,873.432509765625
DE5309305,56.095021362304685,468.9591943359375
DE4315301,297.4278515625,1290.75275390625
DE4315302,81.93237121582031,2359.6969921875
DE4315305,0.03777967303991318,225.4869580078125
DE4317302,363.68531982421877,1832.42197265625
DE4317303,321.4176416015625,1870.99751953125
DE4318301,66.33692687988281,594.7276025390624
EE0020340,5746.90078125,7739.510625
EE0020341,13690.5496875,16525.82953125
EE0020342,13.753984680175781,371.2946484375
EE0020410,173.28171752929688,749.15841796875
EE0040001,207306.2475,48599.44875
EE0040002,191943.6075,43030.0771875
EE0040111,1.7886662292480469,312.8684985351563
EE0040112,1634.41775390625,2767.0489453125
DE4319302,27.145686950683594,432.5227294921875
DE4319304,5.156833763122559,313.1446728515625
DE4319305,0.11843607187271118,228.62471923828124
DE4320301,61.9959375,500.1818115234375
DE4320302,639.35033203125,1955.76978515625
DE4320305,391.6118408203125,4841.9370703125
DE4320307,15.499600982666015,352.943173828125
DE4320303,32.697347717285155,804.893642578125
DE4320306,52.061561279296875,614.70509765625
DE4338302,33.145771179199215,462.997177734375
DE4840302,358.65916259765623,4332.1032421875
DE4840451,115.88859008789062,592.860322265625
DE4321301,18.64275100708008,686.7385400390625
DE4322302,10.73810920715332,324.95873291015624
DE4322303,12.055565643310548,388.3204248046875
DE4322304,823.75787109375,2691.97365234375
DE4322331,0.003914141580462455,220.22408935546875
DE4323331,197.05550537109374,3790.218515625
DE4321303,17.680220947265624,485.5576904296875
DE4321304,59.20170776367188,486.3953759765625
DE5203306,23.19304229736328,378.72404296875
DE4322301,84.44804809570313,680.3822021484375
DE4324332,60.98466796875,620.095341796875
DE4329301,188.35204833984375,1232.703896484375
DE4329302,99.39763916015625,599.827939453125
DE4329303,795.047431640625,2729.6898046875
DE4330301,1039.68544921875,8682.226875
DE4330305,677.991005859375,2560.5759375
DE4330420,1500.8586328125,4090.0932421875
DE4331301,20.752098541259766,1724.92083984375
DE4331302,187.23733154296875,721.1229345703125
DE4332302,2285.7760546875,7421.48015625
DE4336306,358.906904296875,2310.7194140625
DE4338301,30.565115661621093,505.68029296875
DE4329401,644.267900390625,1427.154169921875
DE4330302,130.45458251953124,867.330263671875
DE4917308,739.722919921875,1385.211796875
DE4917310,19.6479052734375,355.58009033203126
DE4917350,1618.091015625,18628.5121875
DE4917351,0.48937358379364015,262.562783203125
DE4917401,20555.8903125,12590.64984375
DE4918303,15.302761688232422,353.17997314453123
DE4332301,51.17523376464844,463.1861865234375
DE4334301,71.02969299316406,957.377373046875
DE5429302,0,212.2338427734375
DE5429303,0.0010088230669498444,213.73771728515624
DE5430301,82.15975524902343,1714.330546875
DE5430401,13301.57390625,6834.23015625
DE5431301,260.6084252929688,3714.423046875
DE5432401,8808.8625,7035.067265625
DE5434302,2.737277280539274e-4,213.5227587890625
DE5436303,85.60104125976562,1900.4625
DE5437301,59.661677856445316,1522.32767578125
DE5437302,211.02275390625,2209.17814453125
DE5437451,409.8911572265625,1295.9919140625
DE4334302,17.771349792480468,468.973125
DE4337301,33.29511932373047,768.207744140625
DE5022401,20030.50828125,10117.042734375
DE5024301,17.85402328491211,383.214462890625
DE5024303,1.1271944332122803,269.669619140625
DE5024305,564.4636083984375,3772.18125
DE5024306,609.264580078125,1438.494169921875
DE5024401,1372.3393359375,5501.2208203125
DE5025302,13.650912322998046,336.20748046875
DE5025303,1302.733037109375,2381.7427734375
DE5025350,328.023896484375,9515.075625
DE4334303,53.19831115722656,859.033125
DE4749301,132.01367431640625,1554.04423828125
DE4749302,283.30433349609376,4105.0378125
DE4335301,256.0163818359375,2026.28689453125
DE4344304,122.82434692382813,758.29130859375
DE4340304,43.79404174804687,648.17279296875
DE4341301,559.5633984375,1538.5865625
DE4342302,66.9812091064453,855.097119140625
DE4342303,378.522158203125,1474.81189453125
DE4342304,2964.4625390625,2474.32271484375
DE4344301,699.599794921875,1584.45439453125
DE4342306,1.7517643547058106,779.3089453125
DE4342451,6420.43546875,6410.57765625
DE4342452,8800.80328125,10438.901015625
DE4344302,1205.409990234375,2931.476484375
DE4344303,593.94076171875,2355.62765625
DE4345301,88.147353515625,752.723876953125
DE4345303,211.24720458984376,4329.51046875
DE4346302,25.51755432128906,419.1409423828125
DE4346304,62.99047485351562,515.8999951171875
DE4347302,1188.80419921875,7764.750703125
DE4345302,91.80931091308594,734.1029296875
DE4437302,554.724140625,2272.063359375
DE4437306,3.4221042251586913,303.29277099609374
DE4346303,481.234482421875,2073.4959375
DE4820308,9.867062301635743,404.571005859375
DE4821301,17.526585388183594,355.6387573242188
DE4348301,28.600834350585938,391.464052734375
DE4350301,68.15287353515625,509.961708984375
DE4353304,41.83541839599609,465.8330126953125
DE4350302,66.50451782226563,653.336015625
DE4353301,53.57626281738281,481.23509765625
DE4520306,2.052081298828125,299.02937255859376
DE4521304,19.26680877685547,500.5885693359375
DE4521305,68.10234741210938,4671.1402734375
DE4352301,294.8372534179687,1135.545205078125
DE4353303,17.51345947265625,370.149873046875
DE4404302,94.59598754882812,587.950224609375
DE4549302,35.84783386230469,422.20107421875
DE4549303,59.5174658203125,512.0414208984375
DE4549304,0.026290001571178435,224.67008056640626
DE4353421,1376.8969921875,2772.3955078125
DE4354301,218.15167236328125,2241.25048828125
DE4405303,219.5033642578125,1272.30275390625
DE4413302,1.9690965843200683,282.25702880859376
DE4406301,418.0764990234375,967.909921875
DE4407302,135.8498583984375,699.7545703125
DE5819303,11.264506072998048,445.9404638671875
DE4407301,538.88625,1665.0917578125
DE4407303,42.38350433349609,480.2259375
DE4413301,76.31672058105468,725.992734375
DE4622302,1904.39490234375,2828.5787109375
DE4623302,6.313446578979492,383.4474169921875
DE4623331,795.077490234375,3648.423515625
DE4414301,135.29998168945312,662.0512939453125
DE4415401,24232.741875,19585.11375
DE4416301,353.90814697265625,4063.6490625
DE4417301,0.10276773333549499,227.10218994140624
DE4417302,728.93619140625,2052.1290234375
DE4419302,7.366242370605469,355.8605053710937
DE4419304,978.569033203125,1533.74958984375
DE4419401,4616.754609375,3592.6526953125
DE4420301,74.59132873535157,563.472333984375
DE4421303,1.9875661468505859,260.276396484375
DE4416302,292.00713134765624,1479.08443359375
DE4421305,4.658302001953125,336.3479296875
DE4417303,64.2116162109375,1114.342734375
DE4419301,106.42278076171876,832.930576171875
DE4709301,91.24566284179687,2438.504296875
DE4709303,125.87622802734376,1401.29982421875
DE4710301,48.782169799804684,1449.94798828125
FR5412006,2817.01599609375,8403.80484375
FR5412007,12085.2759375,7342.554375
FR5412011,9152.089453125,12951.28546875
FR5412012,1991.87982421875,4809.4846875
FR5412013,10498.230703125,4381.4390625
DE4419303,45.050619506835936,807.808447265625
DE4420302,78.8207958984375,582.29389160156245
DE4420304,230.52544189453124,1062.072861328125
DE4420303,30.556521606445312,731.16303222656245
DE4421301,9.67430305480957,404.16134765625
DE4421302,46.017388916015626,527.5154443359374
DE4422302,64.50434143066406,609.8392529296875
DE4422303,10.17585090637207,427.765341796875
DE4422305,17.453443908691405,406.71544921875
DE4422304,25.238965759277345,541.758955078125
DE4423305,302.79311279296877,811.768095703125
DE4422307,81.16843688964843,1496.6651953125
DE4424301,495.5889111328125,1462.883466796875
DE4426301,226.1611669921875,2612.8599609375
DE4426302,80.26908508300781,520.54294921875
DE4426401,9944.881875,6364.858359375
DE4427331,0.015324563831090926,227.37214599609376
DE4428302,1130.873466796875,3793.7527734375
DE4428303,541.712109375,1669.281328125
DE4429301,126.81302124023438,1158.120263671875
FR5412014,13082.99765625,8035.7175
DE4429320,15.16625518798828,800.05904296875
DE4430304,438.9718798828125,1493.8744921875
DE4430420,1394.1172265625,3889.0437890625
DE4431301,2438.40515625,2853.9319921875
DE4431304,20.683822631835938,4688.206171875
DE4431307,800.403662109375,1836.81509765625
DE4432301,3015.7259765625,3927.4983984375
DE4433301,20.78003952026367,3802.4578125
DE4434301,875.327255859375,1998.76078125
DE4434304,0.0022088202461600305,217.882001953125
DE4436303,78.63314392089843,646.1960888671875
DE4430301,533.3199169921875,1292.062236328125
DE4431302,66.03692321777343,1012.9679296875
DE4440303,70.77584289550781,556.994970703125
DE4440451,698.2047509765625,4365.425390625
DE4441301,496.7961328125,3476.2693359375
DE4442301,452.4198046875,2619.99861328125
DE4431305,364.3350732421875,1077.75685546875
DE4521350,23.156548461914063,387.858427734375
DE4431306,8.098376083374024,572.74259765625
DE4431320,217.5704296875,841.061865234375
DE4549305,1.715903263092041,278.65056884765625
DE4624301,27.290646057128907,403.4143212890625
DE4433302,373.8445751953125,1080.5143359375
DE4710302,0.0786776340007782,224.46485595703126
DE4750301,31.105461730957032,411.6716015625
DE4433303,16.22423309326172,426.5602294921875
DE4434302,85.73783752441406,1103.25287109375
DE4821304,3.128275909423828,291.57246826171877
DE4912304,3.349732475280762,275.0818359375
DE4434303,71.64807495117188,536.428037109375
DE4437305,141.24755126953124,792.203994140625
DE4919301,11.105869674682618,337.5627758789062
DE5035306,4.321223602294922,360.5260693359375
DE4436301,48.35286804199219,1038.843369140625
DE4437307,20.57698196411133,704.7935595703125
DE4437308,399.33966796875,1075.302861328125
DE4437309,70.58700439453125,536.45361328125
DE4438302,33.71380279541015,404.230869140625
DE4438301,31.686050720214844,565.611064453125
DE4440301,297.5843408203125,1037.89705078125
DE5216302,24.064777221679687,401.24953125
DE5315303,16.41542953491211,399.0026513671875
